date,dataType,hour,dateID
2016-07-10,Flow,08,540
2016-07-10,Flow,09,541
2016-07-10,Flow,10,542
2016-07-10,Flow,11,543
2016-07-10,Flow,12,544
2016-07-10,Flow,13,545
2016-07-10,Flow,14,546
2016-07-10,Flow,15,547
2016-07-10,Flow,16,548
2016-07-10,Flow,17,549
2016-07-10,Flow,18,550
2016-07-10,Flow,19,551
2016-07-10,Flow,20,552
2016-07-10,Flow,21,553
2016-07-10,Flow,22,554
2016-07-10,Flow,23,555
2016-07-11,Flow,00,556
2016-07-11,Flow,01,557
2016-07-11,Flow,02,558
2016-07-11,Flow,05,559
2016-07-11,Flow,06,560
2016-07-11,Flow,07,561
2016-07-11,Flow,08,562
2016-07-11,Flow,09,563
2016-07-11,Flow,10,564
2016-07-11,Flow,11,565
2016-07-11,Flow,12,566
2016-07-11,Flow,13,567
2016-07-11,Flow,14,568
2016-07-11,Flow,15,569
2016-07-11,Flow,16,570
2016-07-11,Flow,17,571
2016-07-11,Flow,18,572
2016-07-11,Flow,19,573
2016-07-11,Flow,20,574
2016-07-11,Flow,21,575
2016-07-11,Flow,22,576
2016-07-11,Flow,23,577
2016-07-12,Flow,00,578
2016-07-12,Flow,01,579
2016-07-12,Flow,02,580
2016-07-12,Flow,03,581
2016-07-12,Flow,04,582
2016-07-12,Flow,05,583
2016-07-12,Flow,06,584
2016-07-12,Flow,07,585
2016-07-12,Flow,08,586
2016-07-12,Flow,09,587
2016-07-12,Flow,10,588
2016-07-12,Flow,11,589
2016-07-12,Flow,12,590
2016-07-12,Flow,13,591
2016-07-12,Flow,14,592
2016-07-12,Flow,15,593
2016-07-12,Flow,16,594
2016-07-12,Flow,17,595
2016-07-12,Flow,18,596
2016-07-12,Flow,19,597
2016-07-12,Flow,20,598
2016-07-12,Flow,21,599
2016-07-12,Flow,22,600
2016-07-12,Flow,23,601
2016-07-13,Flow,00,602
2016-07-13,Flow,01,603
2016-07-13,Flow,02,604
2016-07-13,Flow,03,605
2016-07-13,Flow,04,606
2016-07-13,Flow,05,607
2016-07-13,Flow,06,608
2016-07-13,Flow,07,609
2016-07-13,Flow,08,610
2016-07-13,Flow,09,611
2016-07-13,Flow,10,612
2016-07-13,Flow,11,613
