speedID,std,avg_speed,ref_speedID_dayWeek,ref_speedID_dayWeek_hourDay,dif_speedID_dayWeek,dif_speedID_dayWeek_hourDay,dateID
3,13.0515786232619,84.9730400530798,66.6766590760574,71.209889819609,18.2963809770224,13.7631502334708,1352
3,11.3298898595814,83.0453019556375,68.3983478397379,73.9690008228333,14.6469541158997,9.07630113280422,1354
3,10.2766669539833,84.1468673638127,69.451570745336,75.8518754815505,14.6952966184767,8.29499188226221,1356
3,7.82282194182012,84.6906105555857,71.9054157574992,77.3099023159991,12.7851947980865,7.38070823958663,1358
3,8.74618543861871,77.2290513831949,70.9820522607006,67.1075322795925,6.24699912249429,10.1215191036024,1360
3,9.08241630080904,73.172643099316,70.6458213985103,63.6603075687347,2.52682170080571,9.51233553058131,1362
3,7.47029166382425,77.6349882562765,72.2579460354951,69.4939452536563,5.37704222078145,8.14104300262022,1364
3,8.51859171248088,76.5439901949224,71.2096459868384,67.3912557237881,5.33434420808392,9.15273447113425,1366
3,8.44025775863806,75.5304743280379,71.2879799406813,67.6728059669907,4.24249438735662,7.85766836104716,1368
3,8.2570956614083,75.7369320725463,71.471142037911,67.308925804503,4.26579003463525,8.42800626804329,1370
3,16.591816065828,67.4960535358736,63.1364216334913,58.2840496168704,4.35963190238228,9.21200391900316,1372
3,6.73587368138811,78.211166945526,72.9923640179312,68.9166182656469,5.21880292759484,9.29454867987918,1374
3,8.20553982122106,78.7438786355602,71.5226978780983,68.7415127942741,7.22118075746195,10.0023658412861,1376
3,7.40707104395036,78.8884639004095,72.3211666553689,69.9681396649463,6.56729724504052,8.92032423546314,1378
3,7.54415612485345,80.813700821598,72.1840815744659,71.5459149274383,8.62961924713211,9.26778589415966,1380
3,9.45889285609805,79.9941595027191,70.2693448432213,71.4396379661838,9.72481465949778,8.55452153653526,1382
3,10.8397134621885,82.6326670231023,68.8885242371308,70.7840858568009,13.7441427859715,11.8485811663013,1384
3,8.71763210320559,82.2819780625244,71.0106055961137,73.1382607188766,11.2713724664107,9.14371734364782,1386
3,9.23306953512741,82.7048948838951,70.4951681641919,71.3912307852747,12.2097267197032,11.3136640986205,1388
3,8.5074669681589,80.8155458811022,71.2207707311604,72.0375475677328,9.59477514994181,8.77799831336941,1390
3,14.3923968683785,82.0018599399543,65.3358408309408,65.8144826623482,16.6660191090135,16.1873772776061,1392
4,14.9452519479263,80.8557140554781,67.0415442965427,67.4405161647443,13.8141697589354,13.4151978907338,1346
4,8.81933847874472,79.4824185357026,73.1674577657243,75.2697159633791,6.31496076997827,4.21270257232352,1348
4,11.3877252104724,82.5299791584359,70.5990710339966,73.0931408653536,11.9309081244393,9.43683829308229,1350
4,10.5728088904877,81.7052140573757,71.4139873539813,76.6097976488312,10.2912267033943,5.09541640854447,1352
4,10.8510836375471,86.101940355474,71.1357126069219,76.6946802276563,14.9662277485521,9.40726012781772,1354
4,12.4391019718023,85.3814791756975,69.5476942726668,72.233578020474,15.8337849030308,13.1479011552235,1356
4,11.1298797393597,84.6474408418544,70.8569165051093,73.5535067542581,13.7905243367451,11.0939340875963,1358
4,8.03759607258755,84.7428285045605,73.9492001718815,75.6865338711443,10.793628332679,9.05629463341617,1360
4,7.36260144941209,83.0083324022843,74.6241947950569,75.6600495514709,8.38413760722733,7.34828285081336,1362
4,7.17691586579394,83.3820752873259,74.8098803786751,74.3218160362056,8.57219490865084,9.0602592511203,1364
4,8.20488868810176,80.897371416108,73.7819075563673,72.4315339486965,7.11546385974079,8.46583746741156,1366
4,7.14738810689754,80.6070648920622,74.8394081375715,73.094777413944,5.76765675449073,7.51228747811818,1368
4,6.65020942025634,80.7617869084089,75.3365868242127,72.9854314251971,5.42520008419628,7.7763554832118,1370
4,7.20253113507004,80.8581751058656,74.784265109399,64.9679717413937,6.07390999646665,15.8902033644719,1372
4,6.87524225993064,82.6511621524801,75.1115539845384,69.3229261676484,7.53960816794168,13.3282359848317,1374
4,6.5377117394267,82.2015975042879,75.4490845050423,64.1723526828032,6.75251299924554,18.0292448214846,1376
4,6.39406296260869,82.5903153028468,75.5927332818603,75.0872716690914,6.99758202098646,7.50304363375543,1378
4,6.05238731049274,83.8552041966316,75.9344089339763,75.2417850944341,7.92079526265528,8.61341910219741,1380
4,9.82089688762744,82.1606454909444,72.1658993568416,74.4116430422876,9.99474613410287,7.74900244865681,1382
4,8.36400983408117,84.5861911602371,73.6227864103878,76.5545853556397,10.9634047498493,8.03160580459738,1384
4,10.4273608799147,84.3272849683385,71.5594353645543,72.3885618846462,12.7678496037842,11.9387230836924,1386
4,8.25874782481019,84.2885680319712,73.7280484196588,75.8313126737923,10.5605196123124,8.45725535817891,1388
4,12.3361780309345,83.9590936452334,69.6506182135345,70.9321600851868,14.3084754316989,13.0269335600466,1390
4,9.46593462669411,82.7395012926116,72.5208616177749,73.2376086079975,10.2186396748367,9.50189268461409,1392
5,10.5245439766176,81.185987114188,71.6925021900268,69.603758280742,9.49348492416119,11.582228833446,1346
5,15.2186225260202,82.8649917386872,66.9984236406241,66.7224302538755,15.866568098063,16.1425614848116,1348
5,13.9747748481294,83.8166426790859,68.242271318515,70.3765725112357,15.5743713605709,13.4400701678502,1350
5,11.7078036941852,88.2343198507629,70.5092424724592,74.1293057515133,17.7250773783038,14.1050140992497,1352
5,10.0958820389379,84.4778467201907,72.1211641277065,75.087651568515,12.3566825924842,9.39019515167568,1354
5,10.8715494964552,85.5591021662958,71.3454966701891,74.8879673758408,14.2136054961067,10.671134790455,1356
5,8.38144592702363,85.6854298121865,73.8356002396207,77.2162526803774,11.8498295725658,8.46917713180905,1358
5,7.69866240687816,83.3846802443149,74.5183837597662,73.7502476951218,8.86629648454873,9.63443254919309,1360
5,8.19070685598513,79.1988574236387,74.0263393106592,70.4277011141135,5.17251811297952,8.77115630952521,1362
5,6.90800432198891,82.4649255034023,75.3090418446554,74.2059897059806,7.15588365874683,8.25893579742164,1364
5,9.36899724622008,81.6680849225405,72.8480489204243,71.4680887721731,8.82003600211627,10.1999961503675,1366
5,8.5475368443732,81.7416198307446,73.6695093222711,72.2340483966516,8.07211050847346,9.50757143409305,1368
5,7.79972349545738,80.3902078293704,74.417322671187,72.4749953899397,5.97288515818343,7.91521243943073,1370
5,7.57177395520729,81.2608417417645,74.6452722114371,72.7205239474537,6.61556953032741,8.54031779431074,1372
5,6.43161734669266,81.5591819012634,75.7854288199517,73.7645737440098,5.7737530813117,7.79460815725359,1374
5,8.01000792112053,81.9435729062174,74.2070382455238,73.4290978710381,7.73653466069362,8.51447503517935,1376
5,9.38588711180966,82.6634082514067,72.8311590548347,72.6974552105201,9.83224919657201,9.96595304088665,1378
5,8.99483116140341,84.3924174278283,73.2222150052409,74.24454643275,11.1702024225874,10.1478709950784,1380
5,8.60868981231394,84.4818237946918,73.6083563543304,75.8372203067185,10.8734674403614,8.64460348797336,1382
5,9.97717095250425,81.9297860440399,72.2398752141401,73.4293475084527,9.68991082989977,8.50043853558715,1384
5,10.3017543262172,82.7282167118796,71.9152918404271,72.9893844875654,10.8129248714525,9.73883222431412,1386
5,9.05631250295035,82.498793799322,73.160733663694,73.1561639275087,9.33806013562797,9.34262987181327,1388
5,7.73645478299873,80.3846776956402,74.4805913836456,72.8782638858527,5.90408631199462,7.50641380978749,1390
5,16.0882054886487,81.5211220320457,66.1288406779956,64.6683376976388,15.3922813540501,16.8527843344069,1392
6,10.4960252207394,78.6371311198209,69.7523006083685,69.7710335316986,8.88483051145238,8.86609758812224,1346
6,25.3012873706223,78.1166631997097,54.9470384584856,56.9969366820928,23.1696247412241,21.1197265176169,1348
6,16.5686528830346,81.5452768600118,63.6796729460732,65.6217091935937,17.8656039139385,15.9235676664181,1350
6,15.2316105389048,83.4408655372045,65.0167152902031,68.6550404538017,18.4241502470015,14.7858250834028,1352
6,7.78313974607532,83.9597832296766,72.4651860830325,77.1336283127774,11.494597146644,6.82615491689916,1354
6,13.5721984799585,86.6117801010058,66.6761273491494,71.5988328017186,19.9356527518564,15.0129472992872,1356
6,10.3936369908351,82.223901684162,69.8546888382728,71.62888955675,12.3692128458893,10.595012127412,1358
6,8.00281747833784,80.7789122118183,72.24550835077,72.5523582400044,8.53340386104827,8.22655397181387,1360
6,6.61423833760826,79.4159181213565,73.6340874914996,72.9313938255371,5.78183062985693,6.48452429581941,1362
6,8.43240409725515,79.2633272106328,71.8159217318527,70.6858104284837,7.44740547878006,8.57751678214903,1364
6,6.78335488439363,79.2449976238585,73.4649709447142,71.9798940253673,5.78002667914426,7.26510359849124,1366
6,6.44899021504645,79.8871300030755,73.7993356140614,72.4841976012928,6.08779438901404,7.40293240178261,1368
6,7.78309196499207,79.3581871069508,72.4652338641158,70.8985940029704,6.89295324283501,8.45959310398038,1370
6,7.37583720172926,80.0368228824916,72.8724886273786,71.886530547367,7.16433425511301,8.15029233512459,1372
6,7.11116844807829,80.0610954001111,73.1371573810296,71.7617291077234,6.92393801908155,8.2993662923877,1374
6,5.52786406740679,79.948099322979,74.7204617617011,73.8783350548112,5.22763756127796,6.06976426816786,1376
6,11.0408793704692,75.4971674933895,69.2074464586386,64.8156901905423,6.28972103475088,10.6814773028472,1378
6,7.31597488766327,73.8159058077384,72.9323509414446,61.5580195295307,0.883554866293778,12.2578862782076,1380
6,8.88200070246015,78.7935472774398,71.3663251266477,70.2539848289801,7.42722215079203,8.53956244845963,1382
6,6.25357847228304,81.7709916852172,73.9947473568248,75.7994444920439,7.77624432839239,5.97154719317335,1384
6,7.01665043950763,81.6396246815829,73.2316753896002,74.6161791351964,8.40794929198265,7.02344554638647,1386
6,7.63290125453145,81.9276233374777,72.6154245745764,75.052283517647,9.3121987629013,6.87533981983071,1388
6,7.09865035977775,80.8435952703298,73.1496754693301,74.0271655847007,7.69391980099971,6.81642968562913,1390
6,11.1254365737597,81.0333035535444,69.1228892553482,69.8764436375084,11.9104142981962,11.156859916036,1392
7,0,53,84.4188344387373,80.0667530332067,-31.4188344387373,-27.0667530332067,1346
7,0,49,84.4188344387373,80.9291330607435,-35.4188344387373,-31.9291330607435,1348
7,25.499509527143,59.7877866814037,58.9193249115943,56.1661957429776,0.868461769809422,3.62159093842612,1350
7,10.559357572811,81.5827943467489,73.8594768659263,75.6148150787717,7.72331748082257,5.96797926797711,1352
7,9.35371692236139,86.6016858668973,75.0651175163759,77.7725369191343,11.5365683505214,8.82914894776297,1354
7,10.8043942755617,88.8188375234835,73.6144401631756,76.1796327825212,15.2043973603079,12.6392047409623,1356
7,10.6299405814475,86.1178178510506,73.7888938572897,75.4576616563438,12.3289239937609,10.6601561947068,1358
7,12.2788443681461,84.7237391963659,72.1399900705912,72.3328164127897,12.5837491257747,12.3909227835762,1360
7,9.77434678986023,83.2512119545807,74.644487648877,73.5302325811832,8.60672430570365,9.72097937339753,1362
7,8.87420677667113,84.6253768664732,75.5446276620661,74.389568545858,9.08074920440703,10.2358083206152,1364
7,8.88795252128808,83.4554106346464,75.5308819174492,73.329005945153,7.92452871719718,10.1264046894933,1366
7,10.5087400799209,82.7574939734432,73.9100943588164,72.2323207762119,8.84739961462681,10.5251731972312,1368
7,10.3490556730046,83.9852374703193,74.0697787657327,72.7287449899166,9.91545870458657,11.2564924804027,1370
7,9.32014135477189,84.2294803216329,75.0986930839654,74.0057289740415,9.13078723766749,10.2237513475914,1372
7,11.3028133269911,84.9058267592236,73.1160211117462,71.9424131285273,11.7898056474774,12.9634136306963,1374
7,10.8058559558178,84.2115060800368,73.6129784829194,73.2987526674426,10.5985275971173,10.9127534125942,1376
7,10.037992510772,86.2449563633459,74.3808419279653,74.8625416001123,11.8641144353807,11.3824147632336,1378
7,9.172900591271,86.1765651158004,75.2459338474663,75.9194572844003,10.9306312683342,10.2571078314001,1380
7,9.91109154389803,87.7604147223485,74.5077428948392,76.7659475327643,13.2526718275093,10.9944671895842,1382
7,11.6780449633076,87.7918529212471,72.7407894754297,74.9594979180283,15.0510634458174,12.8323550032188,1384
7,10.4911193431293,85.6743710891182,73.9277150956079,75.4126250983228,11.7466559935102,10.2617459907953,1386
7,9.7983139549206,85.4942107288458,74.6205204838167,76.5259384578189,10.8736902450291,8.96827227102689,1388
7,8.1380671923497,84.7071724184888,76.2807672463876,77.6699705672606,8.42640517210123,7.03720185122822,1390
7,10.4165332462552,85.1151092961432,74.0023011924821,75.3667967044644,11.1128081036611,9.74831259167874,1392
8,21.3005753837279,90.7275086935675,64.4867625591598,65.8194345867709,26.2407461344077,24.9080741067966,1350
8,13.9888144519921,87.3133030809059,71.7985234908956,73.0137979182433,15.5147795900103,14.2995051626626,1352
8,12.445670008932,87.1577920924361,73.3416679339558,74.3750272563711,13.8161241584803,12.782764836065,1354
8,12.0238605443046,88.4251826220035,73.7634773985831,76.3539223400994,14.6617052234204,12.0712602819041,1356
8,11.6034608502552,90.8743593819075,74.1838770926325,77.8543418628086,16.690482289275,13.0200175190989,1358
8,8.00430051454525,88.3680363487589,77.7830374283425,79.8602145745734,10.5849989204164,8.50782177418546,1360
8,8.51931278140477,86.8940113748743,77.268025161483,78.685585356342,9.62598621339133,8.20842601853231,1362
8,9.34655414631843,86.0450159165484,76.4407837965693,76.4814085090729,9.60423211997907,9.56360740747549,1364
8,11.5936583360148,84.3725892663652,74.193679606873,72.7450035313728,10.1789096594921,11.6275857349924,1366
8,10.1403616074874,83.2465281457198,75.6469763354003,73.4879231605185,7.5995518103194,9.75860498520125,1368
8,11.1826915921864,84.6734678806442,74.6046463507014,72.8658886779311,10.0688215299428,11.807579202713,1370
8,8.3749768033222,84.8844072997491,77.4123611395656,75.8855125393676,7.47204616018351,8.99889476038142,1372
8,9.04831376787238,84.3511537360512,76.7390241750154,74.549656846383,7.61212956103582,9.8014968896682,1374
8,10.5531653205506,85.118961703723,75.2341726223372,73.9616183282182,9.88478908138579,11.1573433755048,1376
8,9.47534297389636,85.0586243448547,76.3119949689914,75.3580060176725,8.74662937586332,9.70061832718217,1378
8,9.60762248686309,86.3916922384589,76.1797154560247,76.1235597282384,10.2119767824342,10.2681325102204,1380
8,10.7944759358822,87.0093704203867,74.9928620070056,75.6447627656614,12.0165084133811,11.3646076547253,1382
8,8.32188826401962,85.8822591092065,77.4654496788681,77.9062285451254,8.4168094303384,7.97603056408114,1384
8,15.2480660497672,86.7339097770088,70.5392718931206,71.181607044453,16.1946378838882,15.5523027325558,1386
8,11.2765428203065,86.7284511922567,74.5107951225812,74.369871089174,12.2176560696755,12.3585801030827,1388
8,10.622305031184,83.1341485542114,75.1650329117038,73.824036278656,7.96911564250767,9.31011227555545,1390
8,12.2804058219631,84.9153690861123,73.5069321209246,72.3756464685923,11.4084369651877,12.53972261752,1392
9,16.8936700100057,84.0751601775761,68.1334316402817,67.207674352905,15.9417285372944,16.8674858246711,1346
9,11.965249530948,84.4390040052218,73.0618521193394,71.7424595559186,11.3771518858824,12.6965444493032,1348
9,13.4086896911203,81.7007236230315,71.6184119591671,68.1600069513281,10.0823116638644,13.5407166717034,1350
9,12.8859951134802,74.7969350085966,72.1411065368072,67.2991908382118,2.65582847178941,7.49774417038481,1352
9,11.7909312125355,85.475043320412,73.2361704377519,74.9363143166949,12.2388728826601,10.5387290037171,1354
9,12.0655186891434,85.2285118522036,72.9615829611439,74.6392103059535,12.2669288910596,10.5893015462501,1356
9,11.3960198180397,88.5229157478694,73.6310818322477,77.2484891392211,14.8918339156217,11.2744266086483,1358
9,10.5428026413758,88.229975308091,74.4842990089116,77.7204047014242,13.7456762991794,10.5095706066668,1360
9,9.17470867869091,88.3881512092447,75.8523929715965,79.2908440694383,12.5357582376482,9.0973071398064,1362
9,9.95644472093078,86.2262832564058,75.0706569293566,76.0728075015662,11.1556263270492,10.1534757548396,1364
9,10.2091784588432,85.0399791657792,74.8179231914442,73.9776805982913,10.222055974335,11.0622985674879,1366
9,9.70446757802683,82.7918726825948,75.3226340722606,73.6802559670714,7.46923861033429,9.11161671552348,1368
9,8.88514686143821,84.7319465960514,76.1419547888492,75.0890439470989,8.58999180720227,9.64290264895249,1370
9,10.6783709558499,83.2330161883705,74.3487306944375,73.3909541324763,8.88428549393301,9.84206205589425,1372
9,11.2039362801095,83.5018070803109,73.8231653701779,72.0893024553317,9.67864171013296,11.4125046249792,1374
9,9.08693588906418,84.2177917127093,75.9401657612232,74.7255424733682,8.27762595148604,9.49224923934102,1376
9,9.51886466729171,85.8613515440345,75.5082369829957,76.6193219152766,10.3531145610388,9.24202962875789,1378
9,12.0614980046368,87.4942526526473,72.9656036456506,75.5083657949053,14.5286490069967,11.985886857742,1380
9,11.8729564963164,87.7874432235465,73.154145153971,76.0894098072862,14.6332980695755,11.6980334162603,1382
9,8.94799568609281,83.9908444125655,76.0791059641946,76.7604453314982,7.91173844837094,7.23039908106736,1384
9,11.0174301572711,84.617183226753,74.0096714930163,74.0892764492926,10.6075117337367,10.5279067774603,1386
9,11.1990578260494,85.4009251856379,73.828043824238,73.999522029958,11.5728813613999,11.4014031556799,1388
9,9.58261200402395,82.3391592805733,75.4444896462634,73.1429366873804,6.89466963430981,9.19622259319281,1390
9,18.125897626759,85.0042407024847,66.9012040235284,64.9966016869572,18.1030366789563,20.0076390155275,1392
10,45.0158979584503,68.0041412453298,37.4276596605221,35.9822052964072,30.5764815848077,32.0219359489226,1346
10,46.9005354180898,62.062542414624,35.5430222008827,33.9215469754815,26.5195202137413,28.1409954391425,1348
10,64.7194464142402,45.9759348449653,17.7241112047323,11.9573567957789,28.251823640233,34.0185780491864,1350
10,61.2688684257395,36.7095285866097,21.1746891932329,15.7094116782909,15.5348393933768,21.0001169083188,1352
11,17.3966364140453,72.6305786419886,56.8520922980516,58.0040239179474,15.7784863439371,14.6265547240412,1346
11,16.4677802879704,73.4551278626632,57.7809484241265,58.4607184477876,15.6741794385367,14.9944094148756,1348
11,6.71072692238261,70.0491433956259,67.5380017897143,68.287168239682,2.51114160591159,1.76197515594386,1350
11,15.61462950556,74.5427307933603,58.6340992065369,61.3308943259603,15.9086315868234,13.2118364674,1352
11,12.9959005774758,76.3221659425361,61.252828134621,66.7842284193127,15.0693378079151,9.53793752322346,1354
11,12.3099518474629,79.6718153738146,61.938776864634,68.1275423722492,17.7330385091806,11.5442730015653,1356
11,11.2740509106861,76.5389541135706,62.9746778014108,65.5922797307743,13.5642763121598,10.9466743827962,1358
11,9.04373912175337,73.0429454713291,65.2049895903435,65.5000951660624,7.83795588098553,7.54285030526664,1360
11,8.79714729776958,73.834210815706,65.4515814143273,65.0768689984874,8.38262940137865,8.75734181721855,1362
11,8.14545826704942,70.2623972479031,66.1032704450475,63.6516678892954,4.15912680285558,6.61072935860766,1364
11,7.62853834635627,71.7293545016571,66.6201903657406,62.9780426067402,5.10916413591644,8.75131189491689,1366
11,7.38909071550654,69.8155893321659,66.8596379965903,63.3842902735712,2.95595133557561,6.43129905859478,1368
11,8.25335647551937,71.7681702549421,65.9953722365775,63.6862112062478,5.77279801836461,8.08195904869434,1370
11,7.44198278730128,70.2620850857492,66.8067459247956,63.7400846924337,3.45533916095354,6.52200039331544,1372
11,8.45253817533949,69.879899666176,65.7961905367574,62.8261153392106,4.08370912941865,7.05378432696541,1374
11,7.56654194589503,71.8212567272745,66.6821867662018,64.0552094996633,5.13906996107264,7.7660472276112,1376
11,7.34034717360438,71.2337725040762,66.9083815384925,64.2695902707853,4.32539096558372,6.96418223329091,1378
11,7.85137002292104,73.5166129880565,66.3973586891759,65.0772244021536,7.11925429888061,8.43938858590289,1380
11,8.49776091020586,76.4934934736188,65.750967801891,67.1710498669552,10.7425256717278,9.32244360666363,1382
11,7.98429671662868,73.9008385145929,66.2644319954682,66.9250547697933,7.63640651912468,6.97578374479963,1384
11,9.95163253211063,74.2825243679258,64.2970961799863,64.818605884373,9.98542818793955,9.46391848355285,1386
11,8.87497275004555,74.5926642243477,65.3737559620513,66.4128367191773,9.2189082622964,8.17982750517042,1388
11,9.01338789674317,75.2723320062766,65.2353408153537,65.2751231640268,10.0369911909228,9.99720884224975,1390
11,14.302084040118,74.5198153940694,59.9466446719788,61.2306412471846,14.5731707220906,13.2891741468848,1392
12,11.0971070404886,72.4344663226134,64.1827808000969,64.8320439659584,8.25168552251647,7.60242235665506,1346
12,14.8477086664283,73.0948669901427,60.4321791741572,62.2703344737904,12.6626878159855,10.8245325163523,1348
12,16.9302148593283,74.0887384511091,58.3496729812572,58.7564347533158,15.7390654698519,15.3323036977933,1350
12,13.2200039114382,80.6811171583168,62.0598839291473,63.7860706361239,18.6212332291695,16.8950465221929,1352
12,9.62932014200329,74.8435887268203,65.6505676985822,66.9363022336898,9.19302102823809,7.90728649313049,1354
12,9.67950522345332,75.6673071427756,65.6003826171322,67.6527517716895,10.0669245256434,8.01455537108603,1356
12,10.8248027825445,77.2436149410854,64.455085058041,66.8363912211961,12.7885298830444,10.4072237198893,1358
12,9.97444726840683,75.8393053291434,65.3054405721787,66.1519045796316,10.5338647569647,9.68740074951178,1360
12,7.27512961667951,74.6579124588206,68.004758223906,67.562688125665,6.65315423491455,7.09522433315554,1362
12,7.36587216673139,73.0704730206283,67.9140156738541,65.6243348502651,5.15645734677422,7.44613817036324,1364
12,8.50042817963412,71.9449689069002,66.7794596609514,64.0393736821902,5.16550924594877,7.90559522470996,1366
12,7.05506880827715,70.8420223747436,68.2248190323084,66.0213642925698,2.61720334243526,4.82065808217384,1368
12,9.68232969138016,73.5981349292196,65.5975581492054,63.7772849291022,8.00057678001429,9.82085000011747,1370
12,6.48584950425375,72.2692183406968,68.7940383363318,64.8291083202496,3.47518000436506,7.44011002044724,1372
12,6.35096141638614,72.7119863400118,68.9289264241994,66.4811786024462,3.78305991581239,6.23080773756558,1374
12,8.96414137026539,74.0387576858074,66.3157464703201,64.732230364313,7.72301121548725,9.30652732149436,1376
12,10.2132022265825,73.9810853773856,65.0666856140031,64.3335013926945,8.91439976338255,9.64758398469108,1378
12,8.01878766206496,77.2565148595221,67.2611001785205,68.1545480556721,9.99541468100156,9.10196680385002,1380
12,8.39943147872183,77.3198913293412,66.8804563618637,68.9921090279245,10.4394349674775,8.3277823014167,1382
12,8.91149099990613,77.3721306637832,66.3683968406794,67.5627324746193,11.0037338231038,9.80939818916387,1384
12,8.9891736804401,74.8762931054035,66.2907141601454,67.1674877679518,8.58557894525805,7.70880533745164,1386
