speedID,std,avg_speed,dif_speedID_dayWeek,dif_speedID_dayWeek_hourDay,sig_dif_speedID_dayWeek,sig_dif_speedID_dayWeek_hourDay,dateID
1,13.4215939107739,75.1485318011205,-8.5573833528622,-0.0444061812135743,4.86421055791166,13.3771877295603,722
1,8.98378684351243,75.7631468115859,-9.17199836332756,0.769906088314031,-0.188211519815127,9.75369293182646,724
1,11.05274289523,77.0783052794815,-10.4871568312231,-1.91893907262111,0.565586064006869,9.13380382260889,726
1,13.1913224114466,77.5519528354624,-10.960804387204,0.337572159809952,2.23051802424256,13.5288945712565,728
1,11.3067522138201,78.9147831794756,-12.3236347312172,-1.05943344217896,-1.01688251739711,10.2473187716412,730
1,8.08864174242776,78.4746054649371,-11.8834570166788,-0.564067945266018,-3.79481527425106,7.52457379716174,732
1,10.8615623931575,75.4610674300082,-8.86991898174992,0.700912647575009,1.99164341140757,11.5624750407325,734
1,9.58243605787264,66.7895772287855,-0.198428780527195,-4.45172930121298,9.38400727734545,5.13070675665966,736
1,16.2089887084333,51.8360911162479,14.7550573320104,-0.0010519712562953,30.9640460404437,16.207936737177,738
1,14.7989907651168,57.1349943985871,9.45615404967126,2.76154460954326,24.2551448147881,17.5605353746601,740
1,25.0765939293159,44.3091789699229,22.2819694783354,7.78201171023208,47.3585634076513,32.858605639548,742
1,18.7152744483407,54.1721731461577,12.4189753021007,-1.20672702834187,31.1342497504413,17.5085474199988,744
1,20.4469477391618,49.8747477668893,16.716400681369,3.1104700921569,37.1633484205308,23.5574178313187,746
1,9.41280391111369,64.9032009802521,1.68794746800619,-3.36427752928269,11.1007513791199,6.04852638183101,748
1,13.8470158127503,58.0875958223741,8.50355262588422,1.05119760638207,22.3505684386345,14.8982134191323,750
1,13.0505968590566,61.5703035733626,5.02084487489577,-1.27803489785042,18.0714417339523,11.7725619612061,752
1,13.9082320774949,60.1868168909182,6.4043315573401,0.998253469836193,20.312563634835,14.9064855473311,754
1,7.65636110066074,68.6211282533311,-2.02997980507278,-1.47082371312501,5.62638129558795,6.18553738753572,756
1,8.09107193885667,70.5927029595786,-4.00155451132031,-1.51566934481026,4.08951742753637,6.57540259404641,758
1,7.8118224785518,70.8383799121289,-4.24723146387053,-1.47381960396072,3.56459101468126,6.33800287459108,760
1,6.57271308034289,74.3017866001575,-7.7106381518992,-3.72084122587802,-1.13792507155631,2.85187185446487,762
1,6.8327622436777,73.0200393387111,-6.42889089045272,-4.04939032035051,0.403871353224979,2.78337192332719,764
1,7.55574419234796,72.2035474586134,-5.61239901035509,-1.85823786272283,1.94334518199287,5.69750632962513,766
1,7.66183975163644,75.029022302559,-8.43787385430062,-3.21053570622641,-0.77603410266418,4.45130404541003,768
2,11.1037873819508,78.4937507550094,-8.77118959814671,-1.32562538639277,2.33259778380409,9.77816199555802,722
2,16.9074089468175,80.642430607865,-10.9198694510024,-2.00841382470196,5.98753949581508,14.8989951221155,724
2,15.1180256811794,77.5763263084957,-7.85376515163304,1.33258402920204,7.2642605295464,16.4506097103815,726
2,5.02006779589803,82.2431136809055,-12.5205525240428,-0.55667449961426,-7.5004847281448,4.46339329628376,728
2,10.6911424169131,81.2193489864924,-11.4967878296297,-1.22154360828799,-0.80564541271659,9.46959880862512,730
2,10.5437867020159,82.3732897523104,-12.6507285954477,-2.42254832850402,-2.10694189343181,8.12123837351191,732
2,9.41277521276241,76.5092948321141,-6.78673367525148,-0.00238851610959046,2.62604153751092,9.41038669665282,734
2,7.40125301059617,73.5034966993628,-3.78093554250015,-0.720375089479717,3.62031746809603,6.68087792111646,736
2,7.40171562467076,70.7254158743304,-1.00285471746774,0.131305791430279,6.39886090720302,7.53302141610104,738
2,6.5858619806153,69.2102465592259,0.51231459763676,1.26720962642344,7.09817657825206,7.85307160703874,740
2,6.32291296005154,68.6446088845761,1.07795227228651,-0.0296483410887731,7.40086523233805,6.29326461896276,742
2,5.8484613124366,69.5654646246691,0.157096532193535,-1.87707074658724,6.00555784463013,3.97139056584936,744
2,5.73413495495997,68.8553695035481,0.867191653314507,-0.916344700192766,6.60132660827447,4.8177902547672,746
2,5.16550360370062,69.9689250034977,-0.246363846635049,-0.971931327636966,4.91913975706557,4.19357227606365,748
2,8.59871510475093,65.6933816728229,4.02917948403974,2.84496071644371,12.6278945887907,11.4436758211946,750
2,9.01442498749993,65.7937072864337,3.92885387042895,1.05556800171868,12.9432788579289,10.0699929892186,752
2,20.7962256392542,49.5206976756651,20.2018634811975,2.53285471081188,40.9980891204517,23.3290803500661,754
2,18.4654751450468,21.9947713016354,47.7277898552273,9.13219182882444,66.1932650002741,27.5976669738713,756
2,30.6180263077639,38.4235478953429,31.2990132615198,7.51003155091436,61.9170395692836,38.1280578586782,758
2,5.69964451631626,75.6471071852453,-5.92454602838269,-2.28988297354978,-0.224901512066434,3.40976154276648,760
2,7.2554504475944,75.6117999143481,-5.8892387574854,-3.02658777488261,1.36621169010899,4.22886267271178,762
2,7.74661088918755,75.9245979037354,-6.20203674687276,-1.85782308453439,1.54457414231478,5.88878780465316,764
2,8.03556398163206,77.2722652425272,-7.54970408566454,-3.30934398998461,0.485859895967517,4.72621999164745,766
2,10.3153672880132,77.4458917923533,-7.72333063549066,-2.78788624202966,2.5920366525225,7.5274810459835,768
3,18.9504508754044,78.7949372213462,0.727589635413395,2.01334007280614,19.6780405108178,20.9637909482105,722
3,26.441768628127,76.010257599373,3.51226925738659,5.02718903943953,29.9540378855135,31.4689576675665,724
3,10.8613407971776,84.5490414285165,-5.02651457175696,-1.54987087157504,5.83482622542063,9.31146992560255,726
3,5.72888413246299,84.0706123559801,-4.54808549922052,0.183610590642701,1.18079863324247,5.91249472310569,728
3,12.5040832447909,85.5027164487192,-5.98018959195963,-0.895909223652623,6.52389365283125,11.6081740211383,730
3,9.66120239268804,86.5064289965238,-6.98390213976428,-1.04411313490694,2.67730025292376,8.61708925778111,732
3,11.0746015113766,85.7523909136408,-6.22986405688121,-0.554334157038454,4.84473745449536,10.5202673543381,734
3,9.23081243126796,76.699246531246,2.82328032551352,-1.65010660231137,12.0540927567815,7.58070582895659,736
3,12.9352144186894,66.6989987098685,12.8235281468911,1.4587960520534,25.7587425655805,14.3940104707428,738
3,8.21050531609774,75.9223957075822,3.60013114917736,0.285537158148571,11.8106364652751,8.49604247424631,740
3,7.02976514078786,77.8949522085323,1.62757464822728,-1.84131003785375,8.65733978901514,5.18845510293412,742
3,7.83189147591049,78.4319119862721,1.0906148704875,-2.54978196284551,8.92250634639799,5.28210951306498,744
3,7.31478105062105,77.4847964290453,2.03773042771422,-1.47396830223784,9.35251147833527,5.84081274838321,746
3,8.09433856520484,78.2666376456383,1.25588921112126,-0.825046033073022,9.3502277763261,7.26929253213182,748
3,6.58966844386003,78.0568135037953,1.4657133529643,-1.07585756477268,8.05538179682432,5.51381087908735,750
3,7.16179367473841,78.0623355113729,1.46019134538665,-1.53079782996119,8.62198502012506,5.63099584477723,752
3,7.79249998162483,77.420032788148,2.10249406861156,0.419421836212436,9.89499405023639,8.21192181783727,754
3,8.16147944682848,79.8481359613577,-0.325609104598158,-0.587623377237605,7.83587034223032,7.57385606959087,756
3,10.0071960572208,82.5599337866123,-3.03740692985271,-1.79861923877054,6.96978912736807,8.20857681845024,758
3,8.36702432979016,82.0567680879989,-2.53424123123938,-0.601934843162482,5.83278309855078,7.76508948662768,760
3,9.24707314932189,83.9543898190317,-4.43186296227215,-1.25485821146827,4.81521018704974,7.99221493785361,762
3,10.310151844283,82.300982621551,-2.77845576479142,-0.558155549629618,7.53169607949162,9.75199629465342,764
3,9.74330875705882,80.8470553165316,-1.32452845977198,0.382463692372752,8.41878029728684,10.1257724494316,766
3,11.2666650902293,82.4765004763165,-2.95397361955692,-1.60569899394935,8.31269147067241,9.66096609627999,768
4,16.2124274301132,76.9925885060606,3.8513006363055,5.01187484168655,20.0637280664187,21.2243022717998,722
4,12.5313806493412,81.9106893562492,-1.06680021388314,2.80044232290783,11.4645804354581,15.331822972249,724
4,13.1903309566753,79.9361303335863,0.907758808779761,2.58050927485407,14.0980897654551,15.7708402315294,726
4,10.960025662029,89.8298210486651,-8.98593190629897,-1.70191874405525,1.97409375572999,9.25810691797371,728
4,8.18050105240545,84.2679008289652,-3.42401168659916,2.33413014510457,4.75648936580629,10.51463119751,730
4,15.0284175579783,88.5233339012037,-7.67944475883762,-2.37718984837073,7.34897279914072,12.6512277096076,732
4,9.56941688703651,83.1829617386756,-2.33907259630956,1.22356507879381,7.23034429072695,10.7929819658303,734
4,8.55037005537258,83.7206203844589,-2.87673124209282,-0.659537679674699,5.67363881327976,7.89083237569788,736
4,6.52354983285712,83.3560823757805,-2.51219323341445,-0.1083502600831,4.01135659944267,6.41519957277402,738
4,7.85949709793355,81.1093864768854,-0.26549733451931,0.455878788038106,7.59399976341424,8.31537588597166,740
4,7.14043771258151,79.4911619663888,1.35272717597728,0.59538591763959,8.49316488855878,7.7358236302211,742
4,6.81663994522053,80.6727150825478,0.171174059818341,-0.797365454194406,6.98781400503887,6.01927449102613,744
4,7.07674884401823,81.1327825066915,-0.288893364325361,-0.793384806369303,6.78785547969287,6.28336403764893,746
4,7.49432439752562,80.0791925126095,0.764696629756585,0.388752387961631,8.25902102728221,7.88307678548725,748
4,6.94953585041845,80.2728604786822,0.571028663683862,0.699042446562984,7.52056451410231,7.64857829698144,750
4,7.24069498661937,82.3199011388092,-1.47601199644308,-1.02623632072729,5.76468299017629,6.21445866589207,752
4,6.85221241983152,82.0431345350014,-1.19924539263528,-0.798678119207168,5.65296702719624,6.05353430062435,754
4,31.1306789102873,36.1473870915992,44.6965020507669,12.4923145734679,75.8271809610542,43.6229934837553,756
4,11.6899507176479,79.8603294059683,0.98355973639778,-14.0486350882826,12.6735104540457,-2.35868437063463,758
4,8.33207190423707,84.3967676893772,-3.5528785470111,0.352409166313834,4.77919335722596,8.6844810705509,760
4,8.47164526283173,83.9892494301893,-3.14536028782324,0.0907176697982379,5.3262849750085,8.56236293262997,762
4,9.58308244773811,84.2643668064681,-3.42047766410207,-0.0628270627898218,6.16260478363604,9.52025538494829,764
4,15.3591577439691,83.9073927378712,-3.06350359550513,-0.457658243957354,12.295654148464,14.9014995000118,766
4,8.37955055983642,81.7127680797874,-0.8688789374213,0.94057401884703,7.51067162241512,9.32012457868345,768
5,14.0516765057643,82.195683757047,-0.694587018395296,-0.778374978420004,13.357089487369,13.2733015273443,722
5,13.4257369695499,83.5117317761347,-2.01063503748293,-0.876888512928716,11.4151019320669,12.5488484566211,724
5,9.87293347936625,84.0413290549898,-2.54023231633805,-0.239319345599526,7.3327011630282,9.63361413376673,726
5,6.663510488933,86.3627190903473,-4.86162235169556,-1.43813111924466,1.80188813723744,5.22537936968834,728
5,10.1625482647419,84.8491144014681,-3.34801766281636,-0.68837015254681,6.8145306019255,9.47417811219505,730
5,15.795273118104,79.5651354908548,1.93596124779688,4.78001253707035,17.7312343659009,20.5752856551744,732
5,8.61964919626563,86.1570453534296,-4.65594861477784,-0.949366519387823,3.96370058148779,7.67028267687781,734
5,7.80947140185013,80.0645866188821,1.43651011976966,-0.199612426723391,9.24598152161979,7.60985897512674,736
5,6.40825560359483,76.9242012056802,4.57689553297149,-1.74355485790178,10.9851511365663,4.66470074569304,738
5,8.24073886726187,79.8019891883552,1.69910755029649,-3.82400905225499,9.93984641755836,4.41672981500687,740
