speedID,std,avg_speed,dif_speedID_dayWeek,dif_speedID_dayWeek_hourDay,sig_dif_speedID_dayWeek,sig_dif_speedID_dayWeek_hourDay,dateID
1,7.71271894792359,73.5449534901857,-4.32849327484742,-0.462262275158622,3.38422567307618,7.25045667276497,866
1,9.2936947735848,74.9033194482784,-5.68685923294008,-1.02193516136595,3.60683554064472,8.27175961221885,868
1,8.84495184971108,75.0750817357783,-5.85862152044003,-0.333054323381546,2.98633032927105,8.51189752632953,870
1,12.4148413943922,78.4097610898908,-9.19330087455248,-1.0117991410964,3.22154051983971,11.4030422532958,872
1,11.0400344285379,82.1574544870409,-12.9409942717026,-4.37838261283882,-1.90095984316478,6.66165181569903,874
1,10.9511747800726,79.3378371927342,-10.1213769773959,-2.11816976621061,0.829797802676689,8.83300501386197,876
1,8.80985219986791,76.1221184533423,-6.90565823800399,0.845630097901051,1.90419396186391,9.65548229776896,878
1,11.7789930462848,77.8295928756547,-8.6131326603164,-1.71644316557521,3.16586038596838,10.0625498807096,880
1,8.38901828799896,74.1246837780269,-4.90822356268861,0.090066582886962,3.48079472531035,8.47908487088592,882
1,10.9391163569968,72.5780746096151,-3.36161439427683,-4.09875205405874,7.57750196271995,6.84036430293804,884
1,18.631313851794,56.0129374008813,13.203522814457,2.58613876094339,31.834836666251,21.2174526127374,886
1,10.9315649927916,66.1360720185234,3.08038819681494,-8.11476482778156,14.0119531896065,2.81680016501003,888
1,19.1038806581144,54.5558016054921,14.6606586098463,6.51320976691862,33.7645392679607,25.617090425033,890
1,13.5880395036329,62.0993553572274,7.11710485811087,-4.38320471621732,20.7051443617437,9.20483478741553,892
1,25.6912250328936,42.6062104138826,26.6102498014557,12.7825537910694,52.3014748343494,38.4737788239631,894
1,16.1256781651522,57.1724706057303,12.043989609608,2.52893026524342,28.1696677747603,18.6546084303956,896
1,9.22990278061434,65.733195489007,3.48326472633129,-3.50216190559353,12.7131675069456,5.72774087502081,898
1,12.8559899563043,65.5841108478099,3.63234936752845,-0.206873073123532,16.4883393238327,12.6491168831807,900
1,6.9981040117609,71.3216627257796,-2.10520251044125,0.623460974266109,4.89290150131966,7.62156498602701,902
1,7.88483868313488,71.9914877257707,-2.77502751043235,0.0964893116861276,5.10981117270253,7.98132799482101,904
1,14.2271107731968,64.7273157561127,4.48914445922564,4.25248112159765,18.7162552324225,18.4795918947945,906
1,7.79775506127953,73.500207400737,-4.2837471853987,-0.497140907213392,3.51400787588084,7.30061415406614,908
1,7.28500237902795,75.5912806613821,-6.37482044604374,-1.98873400393097,0.91018193298421,5.29626837509698,910
1,9.6161838901311,73.385683885816,-4.16922367047772,0.209093374453587,5.44696021965338,9.82527726458469,912
2,9.5545700380776,75.7093459704939,-0.607906610822283,0.940188702439769,8.94666342725532,10.4947587405174,866
2,9.41054741890893,76.572707877929,-1.47126851825735,0.688929075956892,7.93927890065158,10.0994764948658,868
2,8.00943458171747,77.92760011402,-2.82616075434844,0.7492814577557,5.18327382736904,8.75871603947317,870
2,11.0145520875717,81.8771434932737,-6.77570413360211,-2.78937420117116,4.23884795396961,8.22517788640055,872
2,10.8527840351852,81.6406428206316,-6.53920346095998,-2.10398324349431,4.31358057422521,8.74880079169088,874
2,16.429591399921,80.9145429018913,-5.81310354221972,-1.06782367851923,10.6164878577013,15.3617677214018,876
2,10.0435087072402,80.1496352155104,-5.04819585583877,-0.417355810291781,4.99531285140142,9.62615289694841,878
2,10.3894799338562,79.0123610039828,-3.91092164431115,-0.176759786576284,6.47855828954504,10.2127201472799,880
2,7.19404772302424,76.717443191012,-1.61600383134036,0.453181812208811,5.57804389168388,7.64722953523306,882
2,10.9597466338904,75.5396156997476,-0.438176340075998,-1.60289909452678,10.5215702938144,9.35684753936361,884
2,6.69681442573834,69.8362162481896,5.26522311148197,1.32006850552708,11.9620375372203,8.01688293126541,886
2,5.44379032561041,71.8353943465764,3.26604501309521,-1.59038510758148,8.70983533870562,3.85340521802893,888
2,6.59499442837723,69.6071366349448,5.49430272472678,0.937983990165719,12.089297153104,7.53297841854295,890
2,4.75635189335448,69.9105921557731,5.19084720389851,0.031030197831484,9.94719909725299,4.78738209118596,892
2,5.89036813996496,68.43368211244,6.66775724723161,0.730084455257469,12.5581253871966,6.62045259522242,894
2,6.82058506227628,69.8904139702935,5.21102538937807,0.202339193003013,12.0316104516543,7.02292425527929,896
2,6.438378278732,70.2179119983399,4.88352736133172,0.393627941164269,11.3219056400637,6.83200621989627,898
2,6.06071956320535,72.8817041872223,2.21973517244933,-0.190252145724628,8.28045473565468,5.87046741748072,900
2,7.12131814210243,76.1079975309605,-1.0065581712889,-0.853876047137817,6.11475997081353,6.26744209496461,902
2,6.16476549097423,77.1738300748921,-2.07239071522049,-1.10919991845135,4.09237477575374,5.05556557252288,904
2,7.45959380403171,73.722486900564,1.37895245910761,1.28166511617081,8.83854626313932,8.74125892020252,906
2,8.71576677486653,76.6467126984201,-1.5452733387485,0.0627310384156345,7.17049343611803,8.77849781328217,908
2,11.2166470287133,77.4100645284536,-2.308625168782,-0.902375685437534,8.90802185993128,10.3142713432757,910
2,10.3893498754243,78.1417095498376,-3.040270190166,-0.429173360265651,7.34907968525826,9.96017651515861,912
3,12.8300702796901,80.980691007157,0.0929691645942228,-1.15508793316307,12.9230394442843,11.674982346527,866
3,12.0623084155204,81.8489389420473,-0.77527877029614,-1.04209845784997,11.2870296452243,11.0202099576704,868
3,11.1925590574428,79.8671914995678,1.20646867218336,2.2152034321542,12.3990277296262,13.407762489597,870
