date,hour,dataType,dateID
2016-06-02,21,Speed,138
2016-06-02,22,Road,139
2016-06-02,22,Flow,140
2016-06-02,22,Speed,141
2016-06-02,23,Road,142
2016-06-02,23,Flow,143
2016-06-02,23,Speed,144
2016-06-03,00,Road,145
2016-06-03,00,Flow,146
2016-06-03,00,Speed,147
2016-06-03,01,Road,148
2016-06-03,01,Flow,149
2016-06-03,01,Speed,150
2016-06-03,02,Road,151
2016-06-03,02,Flow,152
2016-06-03,02,Speed,153
2016-06-03,03,Road,154
2016-06-03,03,Flow,155
2016-06-03,03,Speed,156
2016-06-03,04,Road,157
2016-06-03,04,Flow,158
2016-06-03,04,Speed,159
2016-06-03,05,Road,160
2016-06-03,05,Flow,161
2016-06-03,05,Speed,162
2016-06-03,06,Road,163
2016-06-03,06,Flow,164
2016-06-03,06,Speed,165
2016-06-03,07,Road,166
2016-06-03,07,Flow,167
2016-06-03,07,Speed,168
2016-06-03,08,Road,169
2016-06-03,08,Flow,170
2016-06-03,08,Speed,171
2016-06-03,09,Road,172
2016-06-03,09,Flow,173
2016-06-03,09,Speed,174
2016-06-03,10,Road,175
2016-06-03,10,Flow,176
2016-06-03,10,Speed,177
2016-06-03,11,Road,178
2016-06-03,11,Flow,179
2016-06-03,11,Speed,180
2016-06-03,12,Road,181
2016-06-03,12,Flow,182
2016-06-03,12,Speed,183
2016-06-03,13,Road,184
2016-06-03,13,Flow,185
2016-06-03,13,Speed,186
2016-06-03,14,Road,187
2016-06-03,14,Flow,188
2016-06-03,14,Speed,189
2016-06-03,15,Road,190
2016-06-03,15,Flow,191
2016-06-03,15,Speed,192
2016-06-03,16,Road,193
2016-06-03,16,Flow,194
2016-06-03,16,Speed,195
2016-06-03,17,Road,196
2016-06-03,17,Flow,197
2016-06-03,17,Speed,198
2016-06-03,18,Road,199
2016-06-03,18,Flow,200
2016-06-03,18,Speed,201
2016-06-03,19,Road,202
2016-06-03,19,Flow,203
2016-06-03,19,Speed,204
2016-06-03,20,Road,205
2016-06-03,20,Flow,206
2016-06-03,20,Speed,207
2016-06-03,21,Road,208
2016-06-03,21,Flow,209
2016-06-03,21,Speed,210
2016-06-03,22,Road,211
2016-06-03,22,Flow,212
2016-06-03,22,Speed,213
2016-06-03,23,Road,214
2016-06-03,23,Flow,215
2016-06-03,23,Speed,216
2016-06-04,00,Road,217
2016-06-04,00,Flow,218
2016-06-04,00,Speed,219
2016-06-04,01,Road,220
2016-06-04,01,Flow,221
2016-06-04,01,Speed,222
2016-06-04,02,Road,223
2016-06-04,02,Flow,224
2016-06-04,02,Speed,225
2016-06-04,03,Road,226
2016-06-04,03,Flow,227
2016-06-04,03,Speed,228
2016-06-04,04,Road,229
2016-06-04,04,Flow,230
2016-06-04,04,Speed,231
2016-06-04,05,Road,232
2016-06-04,05,Flow,233
2016-06-04,05,Speed,234
2016-06-04,06,Road,235
2016-06-04,06,Flow,236
2016-06-04,06,Speed,237
2016-06-04,07,Road,238
2016-06-04,07,Flow,239
2016-06-04,07,Speed,240
2016-06-04,08,Road,241
2016-06-04,08,Flow,242
2016-06-04,08,Speed,243
2016-06-04,09,Road,244
2016-06-04,09,Flow,245
2016-06-04,09,Speed,246
2016-06-04,10,Road,247
2016-06-04,10,Flow,248
2016-06-04,10,Speed,249
2016-06-04,11,Road,250
2016-06-04,11,Flow,251
2016-06-04,11,Speed,252
2016-06-04,12,Road,253
2016-06-04,12,Flow,254
2016-06-04,12,Speed,255
2016-06-04,13,Road,256
2016-06-04,13,Flow,257
2016-06-04,13,Speed,258
2016-06-04,14,Road,259
2016-06-04,14,Flow,260
2016-06-04,14,Speed,261
2016-06-04,15,Road,262
2016-06-04,15,Flow,263
2016-06-04,15,Speed,264
2016-06-04,16,Road,265
2016-06-04,16,Flow,266
2016-06-04,16,Speed,267
2016-06-04,17,Road,268
2016-06-04,17,Flow,269
2016-06-04,17,Speed,270
2016-06-04,18,Road,271
2016-06-04,18,Flow,272
2016-06-04,18,Speed,273
2016-06-04,19,Road,274
2016-06-04,19,Flow,275
2016-06-04,19,Speed,276
2016-06-04,20,Road,277
2016-06-04,20,Flow,278
2016-06-04,20,Speed,279
2016-06-04,21,Road,280
2016-06-04,21,Flow,281
2016-06-04,21,Speed,282
2016-06-04,22,Road,283
2016-06-04,22,Flow,284
2016-06-04,22,Speed,285
2016-06-04,23,Road,286
2016-06-04,23,Flow,287
2016-06-04,23,Speed,288
2016-06-05,00,Road,289
2016-06-05,00,Flow,290
2016-06-05,00,Speed,291
2016-06-05,01,Road,292
2016-06-05,01,Flow,293
2016-06-05,01,Speed,294
2016-06-05,02,Road,295
2016-06-05,02,Flow,296
2016-06-05,02,Speed,297
2016-06-05,03,Road,298
2016-06-05,03,Flow,299
2016-06-05,03,Speed,300
2016-06-05,04,Road,301
2016-06-05,04,Flow,302
2016-06-05,04,Speed,303
2016-06-05,05,Road,304
2016-06-05,05,Flow,305
2016-06-05,05,Speed,306
2016-06-05,06,Road,307
2016-06-05,06,Flow,308
2016-06-05,06,Speed,309
2016-06-05,07,Road,310
2016-06-05,07,Flow,311
2016-06-05,07,Speed,312
2016-06-05,08,Road,313
2016-06-05,08,Flow,314
2016-06-05,08,Speed,315
2016-06-05,09,Road,316
2016-06-05,09,Flow,317
2016-06-05,09,Speed,318
2016-06-05,10,Road,319
2016-06-05,10,Flow,320
2016-06-05,10,Speed,321
2016-06-05,11,Road,322
2016-06-05,11,Flow,323
2016-06-05,11,Speed,324
2016-06-05,12,Road,325
2016-06-05,12,Flow,326
2016-06-05,12,Speed,327
2016-06-05,13,Road,328
2016-06-05,13,Flow,329
2016-06-05,13,Speed,330
2016-06-05,14,Road,331
2016-06-05,14,Flow,332
2016-06-05,14,Speed,333
2016-06-05,15,Road,334
2016-06-05,15,Flow,335
2016-06-05,15,Speed,336
2016-06-05,16,Road,337
2016-06-05,16,Flow,338
2016-06-05,16,Speed,339
2016-06-05,17,Road,340
2016-06-05,17,Flow,341
2016-06-05,17,Speed,342
2016-06-05,18,Road,343
2016-06-05,18,Flow,344
2016-06-05,18,Speed,345
2016-06-05,19,Road,346
2016-06-05,19,Flow,347
2016-06-05,19,Speed,348
2016-06-05,20,Road,349
2016-06-05,20,Flow,350
2016-06-05,20,Speed,351
2016-06-05,21,Road,352
2016-06-05,21,Flow,353
2016-06-05,21,Speed,354
2016-06-05,22,Road,355
2016-06-05,22,Flow,356
2016-06-05,22,Speed,357
2016-06-05,23,Road,358
2016-06-05,23,Flow,359
2016-06-05,23,Speed,360
2016-06-06,00,Road,361
2016-06-06,00,Flow,362
2016-06-06,00,Speed,363
2016-06-06,01,Road,364
2016-06-06,01,Flow,365
2016-06-06,01,Speed,366
2016-06-06,02,Road,367
2016-06-06,02,Flow,368
2016-06-06,02,Speed,369
2016-06-06,03,Road,370
2016-06-06,03,Flow,371
2016-06-06,03,Speed,372
2016-06-06,04,Road,373
2016-06-06,04,Flow,374
2016-06-06,04,Speed,375
2016-06-06,05,Road,376
2016-06-06,05,Flow,377
2016-06-06,05,Speed,378
2016-06-06,06,Road,379
2016-06-06,06,Flow,380
2016-06-06,06,Speed,381
2016-06-06,07,Road,382
2016-06-06,07,Flow,383
2016-06-06,07,Speed,384
2016-06-06,08,Road,385
2016-06-06,08,Flow,386
2016-06-06,08,Speed,387
2016-06-06,09,Road,388
2016-06-06,09,Flow,389
2016-06-06,09,Speed,390
2016-06-06,10,Road,391
2016-06-06,10,Flow,392
2016-06-06,10,Speed,393
2016-06-06,11,Road,394
2016-06-06,11,Flow,395
2016-06-06,11,Speed,396
2016-06-06,12,Road,397
2016-06-06,12,Flow,398
2016-06-06,12,Speed,399
2016-06-06,13,Road,400
2016-06-06,13,Flow,401
