flowID,date,avg_flow,week_day,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay
144,2016-07-18-19,174.444444444444,Monday,190.468589033395,197.206547142792,-16.02414458895,-22.7621026983476
144,2016-07-18-20,148.363636363636,Monday,190.468589033395,167.565305636086,-42.1049526697581,-19.2016692724497
144,2016-07-18-21,152.068965517241,Monday,190.468589033395,165.269661357027,-38.3996235161531,-13.200695839786
144,2016-07-18-22,131.538461538462,Monday,190.468589033395,140.981479639548,-58.930127494933,-9.44301810108601
144,2016-07-18-23,110.526315789474,Monday,190.468589033395,110.484354547159,-79.9422732439208,0.0419612423150682
150,2016-07-18-16,177.777777777778,Monday,123.844427825367,203.604653956406,53.9333499524112,-25.8268761786282
150,2016-07-18-17,148.8,Monday,123.844427825367,201.605610806457,24.9555721746335,-52.8056108064566
150,2016-07-18-18,128.780487804878,Monday,123.844427825367,146.892537806526,4.93605997951151,-18.1120500016483
150,2016-07-18-19,101.666666666667,Monday,123.844427825367,123.015840388973,-22.1777611586999,-21.349173722306
150,2016-07-18-20,82.7586206896552,Monday,123.844427825367,93.5207208914106,-41.0858071357114,-10.7621002017554
150,2016-07-18-21,91.304347826087,Monday,123.844427825367,80.0126195405698,-32.5400799992796,11.2917282855171
150,2016-07-18-22,85.7142857142857,Monday,123.844427825367,79.3877551020408,-38.1301421110808,6.3265306122449
150,2016-07-18-23,72.8571428571429,Monday,123.844427825367,74.9513393874296,-50.9872849682237,-2.09419653028675
156,2016-07-18-16,321.290322580645,Monday,230.52476701135,360.240021869874,90.7655555692951,-38.949699289229
156,2016-07-18-17,294.915254237288,Monday,230.52476701135,327.146926345671,64.390487225938,-32.2316721083832
156,2016-07-18-18,243.103448275862,Monday,230.52476701135,274.709192619187,12.5786812645119,-31.6057443433247
156,2016-07-18-19,195.254237288136,Monday,230.52476701135,239.36028860069,-35.2705297232145,-44.1060513125539
156,2016-07-18-20,197.894736842105,Monday,230.52476701135,204.775672334475,-32.6300301692449,-6.88093549236973
156,2016-07-18-21,161.88679245283,Monday,230.52476701135,169.735184019436,-68.6379745585199,-7.84839156660621
156,2016-07-18-22,116.326530612245,Monday,230.52476701135,122.09910841413,-114.198236399105,-5.77257780188488
156,2016-07-18-23,84.375,Monday,230.52476701135,98.3631845461365,-146.14976701135,-13.9881845461365
162,2016-07-18-16,252,Monday,238.492416459138,265.551474989477,13.5075835408624,-13.5514749894768
162,2016-07-18-17,255.254237288136,Monday,238.492416459138,250.169711244798,16.761820828998,5.08452604333743
162,2016-07-18-18,215.172413793103,Monday,238.492416459138,192.292964542667,-23.3200026660341,22.8794492504362
162,2016-07-18-19,175.714285714286,Monday,238.492416459138,155.242300556586,-62.7781307448519,20.4719851576995
162,2016-07-18-20,146.181818181818,Monday,238.492416459138,122.703746193723,-92.3105982773194,23.4780719880953
162,2016-07-18-21,135.555555555556,Monday,238.492416459138,119.190701539415,-102.936860903582,16.3648540161406
162,2016-07-18-22,108.571428571429,Monday,238.492416459138,100.321496551945,-129.920987887709,8.24993201948342
162,2016-07-18-23,90.9677419354839,Monday,238.492416459138,81.6486849956295,-147.524674523654,9.31905693985438
168,2016-07-18-16,775.862068965517,Monday,269.835515313427,843.16979473816,506.02655365209,-67.3077257726433
168,2016-07-18-17,850.344827586207,Monday,269.835515313427,1049.69332888035,580.50931227278,-199.348501294147
168,2016-07-18-18,683.571428571429,Monday,269.835515313427,708.204081632653,413.735913258002,-24.6326530612245
168,2016-07-18-19,245.555555555556,Monday,269.835515313427,225.103448275862,-24.2799597578713,20.4521072796935
168,2016-07-18-20,186,Monday,269.835515313427,166.716836507367,-83.8355153134268,19.2831634926327
168,2016-07-18-21,200.377358490566,Monday,269.835515313427,153.925470007466,-69.4581568228608,46.4518884831004
168,2016-07-18-22,199.565217391304,Monday,269.835515313427,151.731036370128,-70.2702979221225,47.8341810211759
168,2016-07-18-23,123.243243243243,Monday,269.835515313427,121.683318510386,-146.592272070184,1.55992473285706
174,2016-07-18-16,264.545454545455,Monday,241.805773598208,234.902116459392,22.7396809472468,29.6433380860626
