flowID,avg_flow,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,dateID
6,520,211.514470729611,407.317129403596,308.485529270389,112.682870596404,519
6,430.344827586207,211.514470729611,429.426569133156,218.830356856596,0.91825845305101,520
6,456.610169491525,211.514470729611,441.013874476344,245.095698761914,15.5962950151812,521
6,463.448275862069,211.514470729611,460.634930923368,251.933805132458,2.81334493870139,522
6,574.117647058824,211.514470729611,458.495167544549,362.603176329212,115.622479514275,523
6,368.135593220339,211.514470729611,363.830813803129,156.621122490728,4.30477941720983,524
6,280.344827586207,211.514470729611,297.445529746766,68.8303568565955,-17.100702160559,525
6,152.5,211.514470729611,159.043902251002,-59.0144707296114,-6.54390225100215,526
6,118.8,211.514470729611,116.308671087939,-92.7144707296114,2.49132891206062,527
6,143.414634146341,211.514470729611,137.653440368877,-68.09983658327,5.76119377746414,528
6,131.428571428571,211.514470729611,121.543807543808,-80.08589930104,9.88476388476387,529
6,99.4736842105263,211.514470729611,99.2446722002553,-112.040786519085,0.229012010271063,530
6,108.461538461538,211.514470729611,87.3096559237864,-103.052932268073,21.1518825377521,531
12,920,391.744457648498,688.745916515427,528.255542351502,231.254083484573,519
12,637.627118644068,391.744457648498,676.798688714773,245.88266099557,-39.1715700707057,520
12,715.932203389831,391.744457648498,726.450516999688,324.187745741333,-10.5183136098575,521
12,766.779661016949,391.744457648498,736.327091838304,375.035203368452,30.452569178645,522
12,733.928571428571,391.744457648498,720.024366257438,342.184113780074,13.9042051711334,523
12,654.915254237288,391.744457648498,625.834697058251,263.170796588791,29.0805571790376,524
12,558,391.744457648498,562.043859649123,166.255542351502,-4.04385964912285,525
12,390,391.744457648498,402.333333333333,-1.74445764849759,-12.3333333333333,526
12,333,391.744457648498,336.581920903955,-58.7444576484976,-3.58192090395482,527
12,367,391.744457648498,355.082000570947,-24.7444576484976,11.9179994290532,528
12,354,391.744457648498,328.429378531073,-37.7444576484976,25.5706214689266,529
12,324,391.744457648498,302.71079290863,-67.7444576484976,21.2892070913696,530
12,267,391.744457648498,261.332306111967,-124.744457648498,5.66769388803289,531
18,280,276.203852371709,477.713193948908,3.79614762829073,-197.713193948908,519
18,555.849056603774,276.203852371709,569.490496026884,279.645204232064,-13.6414394231107,520
18,628.235294117647,276.203852371709,572.891281307268,352.031441745938,55.3440128103787,521
18,625.555555555556,276.203852371709,601.718752786773,349.351703183846,23.8368027687831,522
18,744.545454545455,276.203852371709,654.6799182262,468.341602173745,89.8655363192547,523
18,557.777777777778,276.203852371709,533.159306093517,281.573925406069,24.6184716842612,524
18,384.210526315789,276.203852371709,408.475153400743,108.00667394408,-24.2646270849538,525
18,270,276.203852371709,254.261045971572,-6.20385237170927,15.7389540284277,526
18,174.230769230769,276.203852371709,178.149509803922,-101.97308314094,-3.91874057315235,527
18,165.555555555556,276.203852371709,166.985000860566,-110.648296816154,-1.42944530501086,528
18,130,276.203852371709,144.363450092399,-146.203852371709,-14.3634500923993,529
18,158.4,276.203852371709,134.538844850162,-117.803852371709,23.8611551498383,530
18,118.571428571429,276.203852371709,117.774098708309,-157.632423800281,0.79732986311933,531
24,420,328.095160726445,514.145035772251,91.9048392735555,-94.1450357722508,519
24,564.905660377359,328.095160726445,553.935907736752,236.810499650914,10.9697526406067,520
24,605.769230769231,328.095160726445,579.05008149745,277.674070042786,26.7191492717808,521
24,608.727272727273,328.095160726445,579.132678238219,280.632112000828,29.594594489054,522
24,643.2,328.095160726445,611.924228999085,315.104839273556,31.2757710009155,523
24,565.714285714286,328.095160726445,558.634199134199,237.619124987841,7.08008658008657,524
24,507.368421052632,328.095160726445,485.334072729717,179.273260326187,22.0343483229145,525
24,403,328.095160726445,369.892752776154,74.9048392735555,33.1072472238457,526
24,324.406779661017,328.095160726445,313.528248587571,-3.68838106542751,10.8785310734464,527
24,295,328.095160726445,314.994268402522,-33.0951607264445,-19.9942684025219,528
24,263,328.095160726445,264.009695849794,-65.0951607264445,-1.00969584979396,529
24,249.310344827586,328.095160726445,232.486849795441,-78.7848158988583,16.823495032145,530
24,204,328.095160726445,210.111425181092,-124.095160726444,-6.11142518109205,531
30,600,195.362398953473,399.747600668801,404.637601046527,200.252399331199,519
30,396.734693877551,195.362398953473,406.752760549123,201.372294924078,-10.0180666715715,520
30,393.818181818182,195.362398953473,398.511012563534,198.455782864709,-4.69283074535179,521
30,426.25,195.362398953473,410.578405949905,230.887601046527,15.6715940500949,522
30,588.292682926829,195.362398953473,444.271783835485,392.930283973356,144.020899091344,523
30,355.555555555556,195.362398953473,315.231481481482,160.193156602083,40.3240740740741,524
30,247.924528301887,195.362398953473,253.658418902592,52.562129348414,-5.73389060070525,525
30,129.767441860465,195.362398953473,155.963224437062,-65.5949570930077,-26.1957825765965,526
30,118.421052631579,195.362398953473,108.920907094282,-76.9413463218939,9.50014553729723,527
30,111.891891891892,195.362398953473,117.220068448517,-83.4705070615809,-5.32817655662484,528
30,113.684210526316,195.362398953473,104.6914160401,-81.678188427157,8.99279448621554,529
