flowID,avg_flow,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,dateID
6,151.764705882353,282.64943175153,193.675527903469,-130.884725869177,-41.9108220211162,300
6,145,282.64943175153,140.27935970172,-137.64943175153,4.72064029828005,301
6,138.461538461538,282.64943175153,125.642222283736,-144.187893289992,12.8193161778021,302
6,136.595744680851,282.64943175153,110.526115417493,-146.053687070679,26.0696292633583,303
6,103.846153846154,282.64943175153,99.6624245852187,-178.803277905376,4.18372926093514,304
12,443.076923076923,444.517507652065,450.045709939778,-1.44058457514205,-6.96878686285464,300
12,406,444.517507652065,369.666666666667,-38.5175076520652,36.3333333333333,301
12,335.593220338983,444.517507652065,327.076271186441,-108.924287313082,8.51694915254234,302
12,341,444.517507652065,320.293590492889,-103.517507652065,20.7064095071108,303
12,271.525423728814,444.517507652065,269.236226891015,-172.992083923252,2.28919683779878,304
18,347.647058823529,364.122793085056,380.850205071546,-16.4757342615261,-33.2031462480171,300
18,265.555555555556,364.122793085056,254.190816208058,-98.5672375295,11.364739347498,301
18,200,364.122793085056,206.078295808265,-164.122793085055,-6.07829580826487,302
18,158.297872340426,364.122793085056,146.458341460375,-205.82492074463,11.8395308800503,303
18,128.181818181818,364.122793085056,123.042577593797,-235.940974903237,5.13924058802108,304
24,394.736842105263,382.30753601073,462.124567835342,12.4293060945332,-67.3877257300793,300
24,404.745762711864,382.30753601073,388.039548022599,22.4382267011345,16.7062146892656,301
24,354,382.30753601073,339.892060660125,-28.30753601073,14.1079393398751,302
24,269,382.30753601073,247.619536128457,-113.30753601073,21.3804638715433,303
24,231.428571428571,382.30753601073,219.868915421224,-150.878964582159,11.5596560073474,304
30,142.222222222222,270.035923025647,181.44667407656,-127.813700803425,-39.224451854338,300
30,139.53488372093,270.035923025647,133.235805601092,-130.501039304717,6.29907811983819,301
30,98.5714285714286,270.035923025647,112.574420091694,-171.464494454218,-14.0029915202656,302
30,102.631578947368,270.035923025647,100.737974467557,-167.404344078278,1.89360447981137,303
30,102.857142857143,270.035923025647,94.5695665445665,-167.178780168504,8.28757631257632,304
36,366.153846153846,385.704402937866,393.937424237632,-19.5505567840196,-27.783578083786,300
36,365.084745762712,385.704402937866,336.225988700565,-20.6196571751539,28.8587570621469,301
36,305.084745762712,385.704402937866,306.555175196905,-80.6196571751539,-1.47042943419331,302
36,335,385.704402937866,298.674100505501,-50.7044029378658,36.325899494499,303
36,256.271186440678,385.704402937866,259.215591579768,-129.433216497188,-2.94440513908967,304
42,226.285714285714,292.007513470842,272.848204639701,-65.7217991851281,-46.5624903539866,300
42,224.081632653061,292.007513470842,210.56231013905,-67.9258808177812,13.519322514011,301
42,148.235294117647,292.007513470842,153.066202090592,-143.772219353195,-4.83090797294526,302
42,115.609756097561,292.007513470842,109.323165688233,-176.397757373281,6.28659040932841,303
42,111.724137931034,292.007513470842,100.133299745369,-180.283375539808,11.5908381856658,304
48,464.615384615385,440.318001779279,520.602564102564,24.2973828361053,-55.9871794871795,300
48,475,440.318001779279,462.666666666667,34.6819982207207,12.3333333333333,301
48,418,440.318001779279,396.809273329437,-22.3180017792793,21.190726670563,302
48,325,440.318001779279,293.532708890871,-115.318001779279,31.4672911091287,303
48,248,440.318001779279,257.513052795636,-192.318001779279,-9.5130527956361,304
54,111.111111111111,228.107481075965,140.942205942206,-116.996369964854,-29.8310948310948,300
54,137.368421052632,228.107481075965,129.305886667889,-90.7390600233337,8.06253438474235,301
54,96.5853658536585,228.107481075965,109.582247738878,-131.522115222307,-12.9968818852196,302
54,111.666666666667,228.107481075965,101.187653175445,-116.440814409299,10.4790134912219,303
54,88.8,228.107481075965,83.3181409295352,-139.307481075965,5.48185907046477,304
60,438.461538461539,464.17055365614,442.901781833985,-25.7090151946015,-4.44024337244679,300
60,419,464.17055365614,385.372881355932,-45.1705536561399,33.6271186440678,301
60,372.203389830508,464.17055365614,331.531073446328,-91.9671638256315,40.6723163841808,302
60,332.542372881356,464.17055365614,300.385544515878,-131.628180774784,32.1568283654783,303
60,274,464.17055365614,255.478667445938,-190.17055365614,18.521332554062,304
66,236.923076923077,249.992971372834,245.921541253665,-13.0698944497566,-8.99846433058772,300
66,176.666666666667,249.992971372834,179.078823953824,-73.3263047061669,-2.4121572871573,301
66,167.307692307692,249.992971372834,162.882164070273,-82.6852790651413,4.4255282374198,302
66,155.769230769231,249.992971372834,149.905144568713,-94.2237406036028,5.86408620051796,303
66,125.660377358491,249.992971372834,123.216123499142,-124.332594014343,2.44425385934819,304
72,493.846153846154,426.10651846579,510.641025641026,67.7396353803637,-16.7948717948718,300
72,435,426.10651846579,422.675141242938,8.8934815342098,12.3248587570621,301
72,352,426.10651846579,360.387005649718,-74.1065184657902,-8.38700564971748,302
72,332.068965517241,426.10651846579,305.935223066433,-94.0375529485488,26.1337424508085,303
72,266,426.10651846579,274.245470485096,-160.10651846579,-8.24547048509646,304
78,144,165.242198618742,150.763026896301,-21.2421986187422,-6.76302689630143,300
78,100.5,165.242198618742,103.744248413603,-64.7421986187422,-3.24424841360326,301
78,94.5454545454546,165.242198618742,91.814803553934,-70.6967440732876,2.73065099152056,302
78,85.4545454545455,165.242198618742,91.765539452496,-79.7876531641967,-6.31099399795052,303
78,96.4285714285714,165.242198618742,85.1749250749251,-68.8136271901707,11.2536463536464,304
84,552.307692307692,506.493730374097,563.217948717949,45.8139619335953,-10.9102564102565,300
84,470,506.493730374097,445.440677966102,-36.493730374097,24.5593220338983,301
84,399,506.493730374097,377.231638418079,-107.493730374097,21.7683615819209,302
84,361.016949152542,506.493730374097,336.302259887006,-145.476781221555,24.7146892655367,303
84,279.661016949153,506.493730374097,284.098675238652,-226.832713424944,-4.43765828949933,304
90,102,165.313250861133,104.121615827154,-63.3132508611334,-2.12161582715427,300
90,104,165.313250861133,95.377929248897,-61.3132508611334,8.62207075110301,301
90,92.5714285714286,165.313250861133,95.0008525956802,-72.7418222897048,-2.42942402425162,302
90,84.8275862068966,165.313250861133,84.7271718590177,-80.4856646542368,0.100414347878854,303
90,72,165.313250861133,74.8957336523126,-93.3132508611334,-2.8957336523126,304
96,427.692307692308,507.925406354712,446.782051282051,-80.2330986624042,-19.0897435897436,300
96,444,507.925406354712,421.101694915254,-63.9254063547119,22.8983050847457,301
96,389,507.925406354712,368.833333333333,-118.925406354712,20.1666666666667,302
96,349.473684210526,507.925406354712,332.194469223907,-158.451722144186,17.2792149866191,303
96,289.830508474576,507.925406354712,283.494498959263,-218.094897880136,6.33600951531372,304
102,68.5714285714286,102.32202040885,73.6321913380737,-33.7505918374212,-5.06076276664513,300
102,75,102.32202040885,77.6007326007326,-27.3220204088498,-2.6007326007326,301
102,68.5714285714286,102.32202040885,68.3485958485959,-33.7505918374212,0.22283272283272,302
102,60,102.32202040885,65.1190476190476,-42.3220204088498,-5.11904761904762,303
102,60,102.32202040885,64.1666666666667,-42.3220204088498,-4.16666666666667,304
108,142.222222222222,169.338876593093,147.543911804781,-27.1166543708709,-5.32168958255915,300
108,114.545454545455,169.338876593093,120.491235961795,-54.7934220476386,-5.94578141634055,301
