flowID,avg_flow,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,dateID
6,86.25,211.514470729611,76.911075036075,-125.264470729611,9.33892496392497,70
6,67.5,211.514470729611,75.7738095238095,-144.014470729611,-8.27380952380952,71
6,60,211.514470729611,71.5,-151.514470729611,-11.5,72
6,60,211.514470729611,62,-151.514470729611,-2,73
6,68.5714285714286,211.514470729611,66.5800865800866,-142.943042158183,1.991341991342,74
6,80,211.514470729611,78.1022596228767,-131.514470729611,1.89774037712327,75
6,128.571428571429,211.514470729611,123.724145600119,-82.9430421581828,4.84728297130997,76
6,285.555555555556,211.514470729611,230.26560285181,74.0410848259441,55.2899527037458,77
6,375.272727272727,211.514470729611,323.150460790453,163.758256543116,52.1222664822744,78
6,404.21052631579,211.514470729611,407.317129403596,192.696055586178,-3.10660308780609,79
6,434.237288135593,211.514470729611,429.426569133156,222.722817405982,4.81071900243734,80
6,457.627118644068,211.514470729611,441.013874476344,246.112647914456,16.6132441677236,81
6,463.928571428571,211.514470729611,460.634930923368,252.41410069896,3.29364050520388,82
6,448.163265306123,211.514470729611,458.495167544549,236.648794576511,-10.3319022384263,83
12,157.241379310345,391.744457648498,184.855696903914,-234.503078338153,-27.6143175935695,70
12,115,391.744457648498,130.566151174054,-276.744457648498,-15.5661511740539,71
12,96,391.744457648498,94.9065428210165,-295.744457648498,1.0934571789835,72
12,94.0540540540541,391.744457648498,87.1545468310174,-297.690403594444,6.89950722303664,740
12,101.142857142857,391.744457648498,95.8796992481203,-290.601600505641,5.26315789473684,741
12,99.0697674418605,391.744457648498,111.025775542345,-292.674690206637,-11.9560081004845,73
12,116,391.744457648498,136.515251876452,-275.744457648498,-20.5152518764522,74
12,196.842105263158,391.744457648498,203.387015903288,-194.90235238534,-6.54491064013044,75
12,348,391.744457648498,307.810344827586,-43.7444576484976,40.1896551724138,76
12,493.448275862069,391.744457648498,474.723845704267,101.703818213571,18.7244301578024,77
12,655.636363636364,391.744457648498,587.409861325116,263.891905987866,68.2265023112481,78
12,676,391.744457648498,688.745916515427,284.255542351502,-12.7459165154265,79
12,691.034482758621,391.744457648498,676.798688714773,299.290025110123,14.2357940438473,80
12,677,391.744457648498,726.450516999688,285.255542351502,-49.450516999688,81
12,702.105263157895,391.744457648498,736.327091838304,310.360805509397,-34.2218286804094,82
12,691.153846153846,391.744457648498,720.024366257438,299.409388505349,-28.8705201035918,83
18,110.526315789474,276.203852371709,90.8185907659592,-165.677536582236,19.7077250235145,70
18,85.2631578947368,276.203852371709,79.6181450128819,-190.940694476972,5.64501288185498,71
18,70.9090909090909,276.203852371709,66.8804528804529,-205.294761462618,4.02863802863803,72
18,63.3333333333333,276.203852371709,61.1805555555556,-212.870519038376,2.15277777777778,740
18,64,276.203852371709,65,-212.203852371709,-1,741
18,60,276.203852371709,65.0396825396826,-216.203852371709,-5.03968253968255,73
18,87,276.203852371709,86.2587719298246,-189.203852371709,0.741228070175438,74
18,125.853658536585,276.203852371709,104.908600376588,-150.350193835124,20.9450581599972,75
18,273.962264150943,276.203852371709,181.535315764032,-2.24158822076589,92.4269483869118,76
18,454.8,276.203852371709,330.262459365637,178.596147628291,124.537540634363,77
18,537.6,276.203852371709,433.944100580271,261.396147628291,103.655899419729,78
18,513.818181818182,276.203852371709,477.713193948908,237.614329446473,36.1049878692736,79
18,530.357142857143,276.203852371709,569.490496026884,254.153290485434,-39.1333531697413,80
18,580,276.203852371709,572.891281307268,303.796147628291,7.1087186927316,81
18,616.153846153846,276.203852371709,601.718752786773,339.949993782137,14.4350933670737,82
18,544.897959183674,276.203852371709,654.6799182262,268.694106811964,-109.781959042526,83
24,165,328.095160726445,157.867775158171,-163.095160726444,7.13222484182904,70
24,90,328.095160726445,104.147835183698,-238.095160726445,-14.1478351836978,71
24,80,328.095160726445,85.8813644688645,-248.095160726444,-5.88136446886446,72
24,80.7692307692308,328.095160726445,71.696386946387,-247.325929957214,9.07284382284382,740
24,72,328.095160726445,68.5680778032037,-256.095160726444,3.43192219679634,741
24,78.4615384615385,328.095160726445,80.7735341698728,-249.633622264906,-2.31199570833438,73
24,130,328.095160726445,127.961253401453,-198.095160726444,2.03874659854726,74
24,226.551724137931,328.095160726445,192.699664781223,-101.543436588513,33.8520593567079,75
24,419,328.095160726445,298.121468926554,90.9048392735555,120.878531073446,76
24,503.571428571429,328.095160726445,403.849930516364,175.476267844984,99.721498055065,77
24,547.058823529412,328.095160726445,495.91843327671,218.963662802967,51.1403902527021,78
24,534.444444444445,328.095160726445,514.145035772251,206.349283718,20.2994086721936,79
24,524.21052631579,328.095160726445,553.935907736752,196.115365589345,-29.7253814209623,80
24,550,328.095160726445,579.05008149745,221.904839273556,-29.0500814974499,81
24,562.352941176471,328.095160726445,579.132678238219,234.257780450026,-16.7797370617482,82
24,508.163265306123,328.095160726445,611.924228999085,180.068104579678,-103.760963692962,83
30,78.9473684210526,195.362398953473,82.5470350083353,-116.41503053242,-3.59966658728268,70
30,60,195.362398953473,64.7873694932519,-135.362398953473,-4.78736949325185,71
30,60,195.362398953473,63.6666666666667,-135.362398953473,-3.66666666666666,72
30,67.5,195.362398953473,65,-127.862398953473,2.5,740
30,60,195.362398953473,61.6666666666667,-135.362398953473,-1.66666666666666,741
30,60,195.362398953473,63.4090909090909,-135.362398953473,-3.40909090909091,73
