flowID,avg_flow,ref_flowID_dayWeek,ref_flowID_dayWeek_hourDay,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,dateID
6,100.8,156.876792653408,83.3824599377231,-56.0767926534075,17.4175400622769,293
6,70,156.876792653408,66.0757575757576,-86.8767926534075,3.92424242424242,294
6,60,156.876792653408,67.5,-96.8767926534075,-7.5,295
6,60,156.876792653408,63.3333333333333,-96.8767926534075,-3.33333333333334,296
6,60,156.876792653408,63.3333333333333,-96.8767926534075,-3.33333333333334,297
6,60,156.876792653408,60,-96.8767926534075,0,298
6,60,156.876792653408,74.6772875816994,-96.8767926534075,-14.6772875816993,299
12,224.745762711864,309.60848401747,221.063134897442,-84.8627213056052,3.68262781442209,293
12,138.823529411765,309.60848401747,145.894718119468,-170.784954605705,-7.0711887077037,294
12,100.851063829787,309.60848401747,102.017366219494,-208.757420187682,-1.16630238970664,295
12,82.5,309.60848401747,95.339170685252,-227.10848401747,-12.839170685252,746
12,93.3333333333333,309.60848401747,89.3205392818396,-216.275150684136,4.01279405149374,296
12,96,309.60848401747,97.9356021394065,-213.60848401747,-1.93560213940648,297
12,100.909090909091,309.60848401747,110.810123882645,-208.699393108379,-9.90103297355439,298
12,154.285714285714,309.60848401747,143.326238576239,-155.322769731755,10.9594757094757,299
18,100.588235294118,214.641962139436,101.708946826594,-114.053726845318,-1.12071153247624,293
18,83.5714285714286,214.641962139436,79.2392872827656,-131.070533568007,4.33214128866302,294
18,82.5,214.641962139436,70.4788011695906,-132.141962139436,12.0211988304094,295
18,66.6666666666667,214.641962139436,68.5586635586636,-147.975295472769,-1.89199689199688,746
18,64.2857142857143,214.641962139436,66.20670995671,-150.356247853721,-1.92099567099567,296
18,60,214.641962139436,63.3566433566434,-154.641962139436,-3.35664335664335,297
18,73.8461538461538,214.641962139436,72.39614260009,-140.795808293282,1.45001124606387,298
18,80,214.641962139436,82.741762591591,-134.641962139436,-2.74176259159097,299
24,157.358490566038,262.981291519155,164.705770047379,-105.622800953118,-7.34727948134105,293
24,118.75,262.981291519155,116.809848484849,-144.231291519155,1.94015151515151,294
24,104.571428571429,262.981291519155,91.7798894872066,-158.409862947727,12.791539084222,295
24,70.4347826086957,262.981291519155,75.4161349117871,-192.54650891046,-4.98135230309143,746
24,73.8461538461538,262.981291519155,76.5320512820513,-189.135137673002,-2.68589743589745,296
24,71.25,262.981291519155,75.5819452286844,-191.731291519155,-4.33194522868436,297
24,83.6842105263158,262.981291519155,100.930642499915,-179.29708099284,-17.2464319735992,298
24,93.3333333333333,262.981291519155,135.299472353044,-169.647958185822,-41.9661390197104,299
30,90,156.509308127218,79.5371926548397,-66.5093081272182,10.4628073451603,293
30,66.6666666666667,156.509308127218,65.0694444444445,-89.8426414605516,1.59722222222223,294
30,100,156.509308127218,69.1666666666667,-56.5093081272182,30.8333333333333,295
30,60,156.509308127218,63.25,-96.5093081272182,-3.25,746
30,60,156.509308127218,64.1071428571429,-96.5093081272182,-4.10714285714286,296
30,73.3333333333333,156.509308127218,68.9722222222222,-83.1759747938849,4.3611111111111,297
30,60,156.509308127218,61.6666666666667,-96.5093081272182,-1.66666666666666,298
30,60,156.509308127218,73.3710407239819,-96.5093081272182,-13.3710407239819,299
36,235.636363636364,281.680746126546,215.610243497006,-46.0443824901826,20.026120139358,293
36,141.176470588235,281.680746126546,141.044889135663,-140.504275538311,0.131581452572334,294
36,91.25,281.680746126546,103.172182349814,-190.430746126546,-11.9221823498139,295
36,84.8275862068966,281.680746126546,93.3567018373053,-196.85315991965,-8.52911563040873,746
36,86.4705882352941,281.680746126546,86.4611762552939,-195.210157891252,0.00941198000020904,296
36,96.6666666666667,281.680746126546,94.9748354626403,-185.01407945988,1.69183120402633,297
36,88.0851063829787,281.680746126546,107.026777084174,-193.595639743568,-18.9416707011957,298
36,150,281.680746126546,135.703282828283,-131.680746126546,14.2967171717172,299
42,67.5,153.984266970226,81.1460459830025,-86.4842669702256,-13.6460459830025,293
42,66.6666666666667,153.984266970226,66.7063851181498,-87.3176003035589,-0.0397184514831537,294
42,60,153.984266970226,61.6666666666667,-93.9842669702256,-1.66666666666666,295
42,100,153.984266970226,68,-53.9842669702256,32,746
42,75,153.984266970226,62.5,-78.9842669702256,12.5,296
42,60,153.984266970226,60,-93.9842669702256,0,297
42,60,153.984266970226,61.1111111111111,-93.9842669702256,-1.11111111111111,298
42,60,153.984266970226,65.5952380952381,-93.9842669702256,-5.5952380952381,299
48,185.263157894737,310.128948254725,192.59413477107,-124.865790359988,-7.33097687633355,293
48,136.153846153846,310.128948254725,126.452035356958,-173.975102100879,9.7018107968877,294
48,100.975609756098,310.128948254725,100.858542887754,-209.153338498628,0.117066868343102,295
48,78.2608695652174,310.128948254725,81.2111922672933,-231.868078689508,-2.95032270207587,746
48,76.3636363636364,310.128948254725,81.1916786916787,-233.765311891089,-4.82804232804233,296
48,104.210526315789,310.128948254725,86.6643461420349,-205.918421938936,17.5461801737546,297
48,96,310.128948254725,115.865331077351,-214.128948254725,-19.8653310773514,298
48,102.857142857143,310.128948254725,147.927114155104,-207.271805397582,-45.069971297961,299
54,66.3157894736842,129.176635577621,76.1103637018969,-62.8608461039368,-9.79457422821268,293
54,77.6470588235294,129.176635577621,72.4505559799678,-51.5295767540916,5.19650284356166,294
54,68.5714285714286,129.176635577621,65.1666097060834,-60.6052070061924,3.40481886534518,295
54,81.8181818181818,129.176635577621,69.4458874458875,-47.3584537594392,12.3722943722944,746
54,67.5,129.176635577621,79.3733897681266,-61.676635577621,-11.8733897681266,296
54,60,129.176635577621,71.0454545454546,-69.176635577621,-11.0454545454545,297
54,60,129.176635577621,68.020202020202,-69.176635577621,-8.02020202020202,298
54,60,129.176635577621,67.007437007437,-69.176635577621,-7.00743700743701,299
60,227.586206896552,329.534669920593,212.44929059938,-101.948463024041,15.1369162971719,293
60,193.684210526316,329.534669920593,162.555839368036,-135.850459394277,31.1283711582794,294
60,170.588235294118,329.534669920593,119.385494514011,-158.946434626475,51.2027407801065,295
60,219.622641509434,329.534669920593,130.798331364667,-109.912028411159,88.8243101447672,746
60,132.244897959184,329.534669920593,125.00198203994,-197.289771961409,7.24291591924391,296
60,132.244897959184,329.534669920593,141.847990284648,-197.289771961409,-9.60309232546427,297
60,145.555555555556,329.534669920593,149.356252831725,-183.979114365037,-3.80069727616899,298
60,141.6,329.534669920593,153.911133938253,-187.934669920593,-12.3111339382526,299
66,97.6744186046512,145.457581915712,111.592971508975,-47.7831633110613,-13.918552904324,293
66,84.7058823529412,145.457581915712,89.062494947045,-60.7516995627713,-4.35661259410385,294
66,71.4285714285714,145.457581915712,74.1384575569358,-74.029010487141,-2.70988612836439,295
66,63.75,145.457581915712,69.7916666666667,-81.7075819157125,-6.04166666666667,746
66,72,145.457581915712,68.8849206349206,-73.4575819157125,3.11507936507937,296
66,60,145.457581915712,70.5065359477124,-85.4575819157125,-10.5065359477124,297
66,64.6153846153846,145.457581915712,69.4200244200244,-80.8421973003279,-4.80463980463981,298
66,70,145.457581915712,71.8973550958845,-75.4575819157125,-1.89735509588451,299
72,222.71186440678,308.839392679799,222.493976027151,-86.1275282730195,0.217888379628192,293
72,189.230769230769,308.839392679799,167.392179978387,-119.60862344903,21.8385892523823,294
72,114.117647058824,308.839392679799,113.012801263444,-194.721745620976,1.10484579537999,295
72,84,308.839392679799,95.5135281385281,-224.839392679799,-11.5135281385281,746
72,90.8108108108108,308.839392679799,87.8242107653872,-218.028581868988,2.98660004542357,296
72,96.4285714285714,308.839392679799,93.7171821285911,-212.410821251228,2.71138929998038,297
72,109.090909090909,308.839392679799,116.673887706496,-199.74848358889,-7.58297861558731,298
72,96.6666666666667,308.839392679799,139.31365923684,-212.172726013132,-42.6469925701732,299
78,78.2608695652174,97.4376838801055,81.9168154499962,-19.1768143148881,-3.65594588477883,293
78,72,97.4376838801055,73.87441643324,-25.4376838801055,-1.87441643323996,294
78,84,97.4376838801055,65.5384615384615,-13.4376838801055,18.4615384615385,295
78,60,97.4376838801055,62,-37.4376838801055,-2,746
78,90,97.4376838801055,66.1111111111111,-7.43768388010545,23.8888888888889,296
78,60,97.4376838801055,62,-37.4376838801055,-2,297
78,60,97.4376838801055,63.75,-37.4376838801055,-3.75,298
78,60,97.4376838801055,60.6666666666667,-37.4376838801055,-0.666666666666664,299
84,253,334.605817114553,257.028735632184,-81.6058171145526,-4.0287356321839,293
84,190.384615384615,334.605817114553,182.548546432394,-144.221201729937,7.83606895222141,294
84,122.352941176471,334.605817114553,122.328105976524,-212.252875938082,0.024835199946196,295
84,105.454545454545,334.605817114553,105.933953567333,-229.151271660007,-0.479408112787041,746
84,99,334.605817114553,103.850556438792,-235.605817114553,-4.85055643879173,296
84,101.142857142857,334.605817114553,97.4145731636859,-233.462959971695,3.72828397917124,297
84,106.666666666667,334.605817114553,122.357813330401,-227.939150447886,-15.6911466637345,298
84,120,334.605817114553,148.767806222634,-214.605817114553,-28.7678062226342,299
90,76.3636363636364,93.723910629431,75.9058441558442,-17.3602742657946,0.45779220779221,293
90,70,93.723910629431,66.375,-23.723910629431,3.625,294
90,66,93.723910629431,62.25,-27.723910629431,3.75,295
90,78.4615384615385,93.723910629431,68.6721611721612,-15.2623721678925,9.7893772893773,746
90,60,93.723910629431,65.968253968254,-33.723910629431,-5.96825396825398,296
90,67.5,93.723910629431,63.5876623376623,-26.223910629431,3.91233766233766,297
90,60,93.723910629431,60,-33.723910629431,0,298
90,60,93.723910629431,67.3809523809524,-33.723910629431,-7.38095238095238,299
96,222.413793103448,340.931869646236,215.227475468332,-118.518076542787,7.18631763511644,293
96,183.157894736842,340.931869646236,157.662559175717,-157.773974909394,25.4953355611251,294
96,171.272727272727,340.931869646236,126.118868369294,-169.659142373508,45.1538589034335,295
96,231.724137931035,340.931869646236,134.597962382445,-109.207731715201,97.1261755485894,746
96,124.705882352941,340.931869646236,128.833000509869,-216.225987293295,-4.12711815692821,296
96,138.461538461538,340.931869646236,151.72333447167,-202.470331184697,-13.2617960101312,297
96,153.962264150943,340.931869646236,151.49149449434,-186.969605495292,2.47076965660327,298
96,151.304347826087,340.931869646236,161.047694334651,-189.627521820149,-9.74334650856389,299
102,60,72.0164431628814,60,-12.0164431628814,0,293
102,60,72.0164431628814,62.5,-12.0164431628814,-2.5,294
102,60,72.0164431628814,60,-12.0164431628814,0,295
102,60,72.0164431628814,65,-12.0164431628814,-5,746
102,60,72.0164431628814,70,-12.0164431628814,-10,296
102,60,72.0164431628814,63.3333333333333,-12.0164431628814,-3.33333333333334,297
102,60,72.0164431628814,60,-12.0164431628814,0,298
102,60,72.0164431628814,60,-12.0164431628814,0,299
108,69.6,106.716483606052,75.1778850028343,-37.1164836060515,-5.57788500283429,293
108,95.2941176470588,106.716483606052,75.1082558627316,-11.4223659589927,20.1858617843273,294
108,68,106.716483606052,68.9578754578755,-38.7164836060515,-0.95787545787546,295
108,66.6666666666667,106.716483606052,67.1076146076146,-40.0498169393849,-0.440947940947936,746
108,65,106.716483606052,68.8559577677225,-41.7164836060515,-3.85595776772247,296
108,66,106.716483606052,65.5384615384615,-40.7164836060515,0.461538461538467,297
108,60,106.716483606052,67.6046176046176,-46.7164836060515,-7.6046176046176,298
108,90,106.716483606052,72.2976190476191,-16.7164836060515,17.702380952381,299
114,135.918367346939,169.24639098631,128.539116594241,-33.3280236393716,7.37925075269794,293
114,105,169.24639098631,99.2999683021169,-64.2463909863104,5.70003169788306,294
114,81.2903225806452,169.24639098631,88.6662622771494,-87.9560684056652,-7.3759396965042,295
114,87.6923076923077,169.24639098631,74.7387612387612,-81.5540832940027,12.9535464535465,746
114,75.4838709677419,169.24639098631,77.2481535787987,-93.7625200185684,-1.7642826110568,296
114,75,169.24639098631,78.2604895104895,-94.2463909863104,-3.26048951048951,297
114,90,169.24639098631,85.635727120488,-79.2463909863104,4.36427287951204,298
114,90,169.24639098631,90.3371744233813,-79.2463909863104,-0.337174423381327,299
120,70,1185.7527967254,343.745472982761,-1115.7527967254,-273.745472982761,293
120,60,1185.7527967254,578.534482758621,-1125.7527967254,-518.534482758621,294
120,60,1185.7527967254,487.19298245614,-1125.7527967254,-427.19298245614,295
120,60,1185.7527967254,545.833333333333,-1125.7527967254,-485.833333333333,746
120,60,1185.7527967254,368,-1125.7527967254,-308,297
126,84,119.032492013072,93.4469060351413,-35.0324920130722,-9.44690603514132,293
