roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,04
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,05
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,06
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,07
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,08
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,09
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,10
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,11
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,12
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,13
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,14
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,15
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,16
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,17
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,18
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,19
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,20
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,21
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,22
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,23
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,00
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,01
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,02
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,03
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,04
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,05
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,06
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,07
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,08
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,09
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,10
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,11
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,12
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,13
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,14
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,15
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,16
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,17
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,18
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,19
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,20
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,21
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,22
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,23
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,00
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,01
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,02
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,03
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,04
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,05
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,06
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,07
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,08
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,09
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-21,10
