roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-30,21
