roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,04
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,05
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,06
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,07
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,08
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,09
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,10
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,11
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,12
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,13
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,14
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,15
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,16
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,17
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,18
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,19
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,20
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,21
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,22
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,23
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-01,00
