roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,04
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,05
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,06
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,07
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,08
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,09
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,10
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,11
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,12
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,13
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,14
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,15
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,16
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,17
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,18
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,19
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,20
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,21
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,22
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,23
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,00
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,01
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,02
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,03
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,04
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,05
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,06
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,07
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,08
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,09
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,10
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,11
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,12
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,13
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,14
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,15
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,16
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,17
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,18
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,19
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,20
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,21
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,22
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-29,23
