roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-06,02
