roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,04
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,05
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,06
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,07
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,08
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,09
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,10
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,11
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,12
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,13
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,14
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,15
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,16
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,17
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,18
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,19
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,20
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,21
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,22
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,23
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,00
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,01
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,02
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,03
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,04
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,05
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,06
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,07
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,08
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,09
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,10
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,11
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,12
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,13
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,14
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,15
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,16
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,17
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,18
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,19
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,20
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,21
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,22
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,23
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,00
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,01
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,02
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,03
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,04
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,05
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,06
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,07
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,08
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,09
14,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-03,10
