flowID,std,avg_flow,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,sig_dif_flowID_dayWeek,sig_dif_flowID_dayWeek_hourDay,dateID
1,53.4152739332272,97.5,275.430504800042,10.1282525243026,328.845778733269,63.5435264575298,2594
1,37.3111005814756,82.7586206896552,290.171884110387,-1.04102170648824,327.482984691862,36.2700788749873,2597
1,31.5415883378088,75.5555555555556,297.374949244486,1.2330042384847,328.916537582295,32.7745925762935,2600
1,36.5148371670111,77.7777777777778,295.152727022264,-0.708584714947861,331.667564189275,35.8062524520632,2603
1,36.9302877574242,79.5,293.430504800042,6.15503043322592,330.360792557466,43.0853181906501,2606
1,95.788397170454,153.529411764706,219.401093035336,-0.388446287605944,315.18949020579,95.399950882848,2609
1,186.998491710381,289.345794392523,83.5847104075186,3.68599577442694,270.583202117899,190.684487484808,2612
1,327.692851679766,681.5,-308.569495199958,14.8794509329156,19.1233564798075,342.572302612681,2615
1,363.278759436055,922.18487394958,-549.254369149538,13.3787515006003,-185.975609713483,376.657510936656,2618
1,252.17624870693,579.652173913044,-206.721669113002,5.1056493646679,45.4545795939282,257.281898071598,2621
1,356.571512102752,547.5,-174.569495199958,-42.0666020025163,182.002016902794,314.504910100236,2624
1,347.035656137417,517.924528301887,-144.994023501845,-20.1541348557172,202.041632635573,326.8815212817,2627
1,308.293975293317,547.924528301887,-174.994023501845,-46.0491902387938,133.299951791472,262.244785054523,2630
1,279.575483739569,503.898305084746,-130.967800284704,-7.57743340365931,148.607683454865,271.998050335909,2633
1,268.957117463886,513.333333333333,-140.402828533291,13.3829163654096,128.554288930595,282.340033829296,2636
1,290.154916288447,558.333333333333,-185.402828533291,-1.19773778468311,104.752087755156,288.957178503764,2639
1,358.613401072201,557.678571428571,-184.74806662853,-6.88353103413988,173.865334443672,351.729870038061,2642
1,254.588149862519,495,-122.069495199958,25.5921435841588,132.51865466256,280.180293446677,2645
1,238.494717205502,390.51724137931,-17.5867365792684,-9.23551159520241,220.907980626234,229.2592056103,2648
1,191.948219562295,330.782608695652,42.1478961043898,-4.79514120271506,234.096115666685,187.15307835958,2651
1,170.777938427493,266.181818181818,106.748686618224,42.839297912806,277.526625045717,213.617236340299,2654
1,166.004413635706,258.415841584158,114.514663215884,13.6936775812161,280.51907685159,179.698091216922,2657
1,164.871275074935,257.755102040816,115.175402759226,-20.1792044127658,280.04667783416,144.692070662169,2660
1,123.76691239654,191.566265060241,181.364239739801,-15.5812005405678,305.131152136341,108.185711855972,2663
2,42.2655696563808,88.8,283.637964510833,3.95661456338148,325.903534167214,46.2221842197623,2594
