roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-07-07,12
